states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Assam,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,0,0,0,91,0,91,12,0,12,0,0,0,41,0,41,38,0,38,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,35,0,35,3,0,3,1,0,1,2,0,2,0,0,0
Assam,6.5 - Other Kidnapping,2014,0,0,0,0,0,0,53,0,53,8,0,8,0,0,0,39,0,39,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,2,0,2,0,0,0
Assam,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,0,0,0,303,0,303,66,0,66,43,0,43,119,0,119,75,0,75,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,9,0,9,55,0,55,11,0,11,5,0,5,6,0,6,0,0,0
Assam,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,278,30,308,14,0,14,13,4,17,136,0,136,115,26,141,0,0,0,0,0,0,115,26,141,0,0,0,0,0,0,29,26,55,81,0,81,5,0,5,5,0,5,0,0,0,0,0,0
Assam,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,114,8,122,8,0,8,6,3,9,37,0,37,63,5,68,0,0,0,0,0,0,63,5,68,0,0,0,0,0,0,20,5,25,38,0,38,5,0,5,5,0,5,0,0,0,0,0,0
Assam,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,10,6,16,0,0,0,2,1,3,1,0,1,7,5,12,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,2,5,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Assam,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,48,9,57,5,0,5,4,0,4,26,0,26,13,9,22,0,0,0,0,0,0,13,9,22,0,0,0,0,0,0,3,9,12,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Assam,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,26,1,27,0,0,0,0,0,0,19,0,19,7,1,8,0,0,0,0,0,0,7,1,8,0,0,0,0,0,0,1,1,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Assam,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,80,6,86,1,0,1,1,0,1,53,0,53,25,6,31,0,0,0,0,0,0,25,6,31,0,0,0,0,0,0,3,6,9,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Assam,20 - Attempt to commit Murder u/s 307 IPC,2014,23,0,23,73,0,73,326,6,332,93,0,93,40,0,40,171,4,175,118,2,120,146,0,146,285,0,285,549,2,551,0,0,0,0,0,0,170,0,170,342,2,344,37,0,37,8,0,8,29,0,29,0,0,0
Assam,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,22 - Other crimes committed against children,2014,0,0,0,0,0,0,181,0,181,18,0,18,11,0,11,60,0,60,92,0,92,0,0,0,0,0,0,92,0,92,0,0,0,0,0,0,5,0,5,72,0,72,15,0,15,0,0,0,15,0,15,0,0,0
Assam,23 - Total crimes against Children,2014,25,0,25,81,0,81,1451,36,1487,238,0,238,150,4,154,620,4,624,549,28,577,146,0,146,285,0,285,980,28,1008,0,0,0,0,0,0,227,26,253,659,2,661,94,0,94,23,0,23,71,0,71,0,0,0
Bihar,1 - Murder (Section 302 and 303 IPC),2014,178,0,178,12,0,12,100,0,100,0,0,0,93,0,93,59,0,59,138,0,138,716,0,716,16,0,16,870,0,870,0,0,0,0,0,0,515,0,515,277,0,277,78,0,78,18,0,18,60,0,60,0,0,0
Bihar,2 - Infanticide (Section 315 IPC),2014,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,3 - Rape,2014,64,0,64,0,0,0,121,0,121,1,0,1,31,0,31,11,0,11,142,0,142,398,0,398,8,0,8,548,0,548,0,0,0,0,0,0,287,0,287,189,0,189,72,0,72,16,0,16,56,0,56,0,0,0
Bihar,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,0,0,0,35,0,35,0,0,0,3,0,3,1,0,1,31,0,31,2,0,2,0,0,0,33,0,33,0,0,0,0,0,0,16,0,16,11,0,11,6,0,6,0,0,0,4,0,4,2,0,2
Bihar,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,6,0,6,8,0,8,1,0,1,0,0,0,1,0,1,0,0,0
Bihar,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,4.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,4.5 - Others assault,2014,0,0,0,0,0,0,18,0,18,0,0,0,3,0,3,1,0,1,14,0,14,2,0,2,0,0,0,16,0,16,0,0,0,0,0,0,8,0,8,3,0,3,5,0,5,0,0,0,3,0,3,2,0,2
Bihar,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,1072,0,1072,34,0,34,1688,0,1688,35,0,35,789,0,789,779,0,779,1191,0,1191,4672,0,4672,81,0,81,5944,0,5944,0,0,0,0,0,0,2713,0,2713,2786,0,2786,445,0,445,22,0,22,423,0,423,0,0,0
Bihar,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,0,0,0,113,0,113,0,0,0,56,0,56,35,0,35,22,0,22,27,0,27,0,0,0,49,0,49,0,0,0,0,0,0,26,0,26,14,0,14,9,0,9,1,0,1,8,0,8,0,0,0
Bihar,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,95,0,95,0,0,0,40,0,40,0,0,0,13,0,13,81,0,81,41,0,41,1271,0,1271,60,0,60,1372,0,1372,0,0,0,0,0,0,758,0,758,584,0,584,30,0,30,1,0,1,29,0,29,0,0,0
Bihar,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,10,0,10,0,0,0,4,0,4,1,0,1,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,977,0,977,34,0,34,1485,0,1485,35,0,35,687,0,687,662,0,662,1112,0,1112,3374,0,3374,21,0,21,4507,0,4507,0,0,0,0,0,0,1913,0,1913,2188,0,2188,406,0,406,20,0,20,386,0,386,0,0,0
Bihar,6.5 - Other Kidnapping,2014,0,0,0,0,0,0,40,0,40,0,0,0,29,0,29,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,7 - Foeticide (Section 315 and 316 IPC),2014,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,0,11,0,0,0,13,0,13,0,0,0,0,0,0,5,0,5,6,0,6,2,0,2,0,0,0,2,0,2,0,0,0
Bihar,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,9 - Exposure and Abandonment (Section 317 IPC),2014,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,10 - Procuration of minor girls (Section 366-A IPC),2014,92,0,92,0,0,0,238,0,238,0,0,0,116,0,116,35,0,35,179,0,179,422,0,422,0,0,0,601,0,601,0,0,0,0,0,0,232,0,232,351,0,351,18,0,18,8,0,8,10,0,10,0,0,0
Bihar,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,12 - Buying of minors for prostitution (Section 373 IPC),2014,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,0,1,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Bihar,13 - Selling of minors for prostitution (Section 372 IPC),2014,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,18,0,18,0,0,0,20,0,20,0,0,0,0,0,0,12,0,12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"14 - Prohibition of Child Marriage Act, 2006",2014,6,0,6,5,0,5,10,0,10,0,0,0,11,0,11,5,0,5,5,0,5,22,0,22,5,0,5,32,0,32,0,0,0,0,0,0,14,0,14,11,0,11,7,0,7,2,0,2,5,0,5,0,0,0
Bihar,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,72,0,72,0,0,0,10,0,10,4,0,4,58,0,58,0,0,0,0,0,0,58,0,58,0,0,0,0,0,0,31,0,31,15,0,15,12,0,12,6,0,6,6,0,6,0,0,0
Bihar,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,52,0,52,0,0,0,8,0,8,2,0,2,42,0,42,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,21,0,21,12,0,12,9,0,9,3,0,3,6,0,6,0,0,0
Bihar,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,11,0,11,0,0,0,1,0,1,1,0,1,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,5,0,5,1,0,1,3,0,3,3,0,3,0,0,0,0,0,0
Bihar,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,0,0,0,27,0,27,0,0,0,2,0,2,0,0,0,25,0,25,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,4,0,4,6,0,6,15,0,15,0,0,0,15,0,15,0,0,0
Bihar,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,22 - Other crimes committed against children,2014,40,0,40,9,0,9,104,0,104,32,0,32,15,0,15,26,0,26,80,0,80,20,0,20,64,0,64,164,0,164,0,0,0,10,0,10,28,0,28,121,0,121,5,0,5,2,0,2,3,0,3,0,0,0
Bihar,23 - Total crimes against Children,2014,1463,0,1463,60,0,60,2406,0,2406,70,0,70,1072,0,1072,925,0,925,1862,0,1862,6290,0,6290,175,0,175,8327,0,8327,2,0,2,10,0,10,3870,0,3870,3784,0,3784,661,0,661,74,0,74,584,0,584,3,0,3
Chhattisgarh,1 - Murder (Section 302 and 303 IPC),2014,7,0,7,1,0,1,73,5,78,0,0,0,1,0,1,1,0,1,79,5,84,118,0,118,0,0,0,197,5,202,0,0,0,0,0,0,158,5,163,8,0,8,31,0,31,15,0,15,16,0,16,0,0,0
