states_uts,district,year,rape,custodial_rape,custodial_gang_rape,custodial_other_rape,rape_other_than_custodial,rape_gang_rape,rape_others,attempt_to_commit_rape,kidnapping_abduction_total,kidnaping_abduction,kidnaping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnapping_abduction_of_women_to_compel_her_for_marriage,kidnaping_abduction_others,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty_total,sexual_harassment,assault_on_women_with_intent_to_disrobe,voyeurism,stalking,others,insult_to_the_modesty_of_women_total,at_office_premises,in_places_related_to_work,in_public_transport_system,in_other_places,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,grievous_hurt,hurt,acid_attack,attempt_to_acid_attack,deaths_caused_with_intent_to_cause_miscarriage,causing_miscarriage_without_consent_of_women,dacoity_total,dacoity_with_murder,other_dacoity,robbery,arson,humantrafficking,abetment_of_suicides_of_women,unnatural_offences,other_ipc_crimes,dowry_prohibition_act_1961,indecent_representation_of_women_p_act_1986,commission_of_sati_prevention_act_1987,protection_of_women_from_domestic_violence_act_2005,immoral_traffic_prevention_act,itp_under_section_5,itp_under_section_6,itp_under_section_7,itp_under_section_8,itp_under_other_sections,other_sll_crimes_against_women,total_crimes_against_women
Telangana,Medak,2014,60,0,0,0,60,3,57,0,35,4,0,0,10,21,34,211,27,35,0,26,123,47,0,0,0,47,346,0,55,10,0,0,0,0,0,0,false,0,0,0,0,0,0,0,37,0,25,0,0,false,0,7,5,0,0,0,2,0,867
Telangana,Nalgonda,2014,126,0,0,0,126,1,125,19,36,13,0,0,0,23,23,447,72,38,2,105,230,174,0,0,0,174,262,0,42,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,41,0,28,344,2,false,1,14,10,0,0,0,4,0,1559
Telangana,Nizamabad,2014,36,0,0,0,36,0,36,4,27,8,0,0,11,8,25,163,20,2,3,10,128,145,0,0,0,145,658,0,40,13,1,0,6,6,0,0,false,0,1,0,1,6,0,0,33,0,0,0,0,false,0,7,0,0,0,0,7,0,1165
Telangana,Ranga Reddy,2014,51,0,0,0,51,0,51,1,34,19,0,0,10,5,10,83,9,3,4,14,53,18,0,11,0,7,192,0,28,9,1,0,1,1,0,0,false,0,0,0,0,1,0,0,38,0,0,12,0,false,0,1,1,0,0,0,0,0,480
Telangana,Secunderabad Railway,2014,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,3,0,0,0,0,false,0,0,0,0,0,0,0,0,13
Telangana,Warangal,2014,41,0,0,0,41,0,41,26,44,8,0,1,27,8,17,186,31,8,1,30,116,20,0,0,0,20,218,0,12,0,0,0,0,0,0,0,false,0,1,0,1,1,0,0,48,0,0,0,0,false,0,1,0,0,0,0,1,0,615
Telangana,Warangal Urban,2014,19,0,0,0,19,0,19,0,33,9,0,0,19,5,12,114,34,15,10,13,42,47,0,0,0,47,215,0,16,7,0,0,4,4,0,0,false,0,0,0,0,1,1,0,35,0,0,4,0,false,0,2,2,0,0,0,0,0,510
Telangana,Total,2014,979,0,0,0,979,14,965,73,711,243,0,2,247,219,289,3188,620,176,45,426,1921,1142,5,43,3,1091,6369,0,428,138,4,0,54,54,0,0,false,0,6,0,6,39,4,1,627,3,57,563,2,false,1,192,82,29,8,0,73,1,14871
Tripura,Dhalai,2014,34,0,0,0,34,6,28,4,5,0,0,0,1,4,1,49,17,22,0,1,9,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,2,0,0,false,0,0,0,0,0,0,0,1,144
Tripura,Gomati,2014,32,0,0,0,32,6,26,0,22,0,0,0,22,0,9,51,4,0,0,0,47,0,0,0,0,0,135,0,4,1,0,0,22,21,1,0,false,0,0,0,0,0,1,0,0,1,0,1,0,false,0,0,0,0,0,0,0,0,279
Tripura,G. R. P.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,2
Tripura,Kowai,2014,15,0,0,0,15,0,15,3,4,0,0,0,4,0,8,36,2,28,0,0,6,0,0,0,0,0,25,0,4,0,0,0,15,15,0,0,false,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,111
Tripura,North,2014,26,0,0,0,26,1,25,8,12,0,0,0,12,0,6,41,0,19,0,0,22,0,0,0,0,0,79,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,173
Tripura,Sipahijala,2014,19,0,0,0,19,0,19,0,11,0,0,0,0,11,1,76,0,0,0,0,76,0,0,0,0,0,86,0,6,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,202
Tripura,South,2014,20,0,0,0,20,0,20,7,8,0,0,0,2,6,4,47,2,25,0,0,20,0,0,0,0,0,94,0,8,4,0,0,20,19,1,0,false,0,0,0,0,0,2,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,214
Tripura,Unakoti,2014,24,0,0,0,24,1,23,1,11,0,0,0,9,2,1,29,20,6,0,0,3,2,0,0,0,2,50,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,4,0,0,false,0,0,0,0,0,0,0,0,122
Tripura,West,2014,69,0,0,0,69,1,68,12,29,0,0,0,29,0,3,161,37,84,1,6,33,9,0,0,0,9,192,0,13,0,0,0,1,1,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,490
Tripura,Total,2014,239,0,0,0,239,15,224,35,102,0,0,0,79,23,33,492,82,184,1,8,217,11,0,0,0,11,702,0,43,5,0,0,58,56,2,0,false,0,0,0,0,4,3,0,0,1,7,1,0,false,0,0,0,0,0,0,0,1,1737
Uttar Pradesh,Agra,2014,77,2,0,2,75,7,68,14,347,298,0,0,49,0,87,281,237,19,3,22,0,0,0,0,0,0,389,0,41,17,5,0,40,39,1,0,false,13,1,1,0,11,0,0,19,0,162,6,0,false,2,4,4,0,0,0,0,64,1580
Uttar Pradesh,Aligarh,2014,112,0,0,0,112,20,92,53,404,404,0,0,0,0,69,307,105,29,0,0,173,0,0,0,0,0,455,0,39,17,5,0,20,18,2,0,false,0,0,0,0,27,0,0,15,0,608,0,0,false,0,0,0,0,0,0,0,82,2213
Uttar Pradesh,Allahabad,2014,109,16,0,16,93,27,66,0,268,82,0,0,186,0,53,309,206,44,3,56,0,4,0,0,0,4,355,0,23,0,0,0,3,0,2,1,false,0,0,0,0,57,0,0,24,0,321,0,0,false,0,3,3,0,0,0,0,39,1568
Uttar Pradesh,Ambedkar Nagar,2014,20,0,0,0,20,2,18,0,58,0,0,0,58,0,11,16,16,0,0,0,0,0,0,0,0,0,41,0,8,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,16,35,0,false,0,0,0,0,0,0,0,37,243
Uttar Pradesh,Amethi,2014,27,0,0,0,27,2,25,0,104,42,0,0,62,0,15,78,0,0,0,0,78,0,0,0,0,0,47,0,5,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,82,0,0,false,0,0,0,0,0,0,0,66,425
Uttar Pradesh,Amroha,2014,35,0,0,0,35,14,21,5,107,0,0,0,107,0,23,81,27,31,0,23,0,0,0,0,0,0,224,0,18,0,1,0,2,0,2,0,false,0,0,0,0,8,0,0,1,0,33,0,0,false,0,0,0,0,0,0,0,72,610
Uttar Pradesh,Auraiya,2014,21,2,0,2,19,6,13,0,91,9,1,0,81,0,34,73,56,11,0,6,0,0,0,0,0,0,151,0,10,0,3,0,0,0,0,0,false,0,0,0,0,0,0,0,10,0,69,12,0,false,1,0,0,0,0,0,0,41,516
Uttar Pradesh,Azamgarh,2014,42,4,0,4,38,9,29,0,144,144,0,0,0,0,34,102,52,19,3,28,0,0,0,0,0,0,158,0,12,0,3,0,21,21,0,0,false,0,0,0,0,4,0,0,0,0,35,0,0,false,0,1,0,1,0,0,0,28,584
Uttar Pradesh,Badaun,2014,71,0,0,0,71,16,55,2,153,0,4,0,149,0,56,148,141,3,0,4,0,0,0,0,0,0,62,0,23,0,6,0,0,0,0,0,false,0,0,0,0,0,1,0,0,0,150,62,0,false,0,0,0,0,0,0,0,1,735
Uttar Pradesh,Baghpat,2014,35,0,0,0,35,9,26,0,86,0,0,0,86,0,14,96,35,37,0,20,4,0,0,0,0,0,90,0,15,0,2,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,167,0,0,false,0,0,0,0,0,0,0,23,528
Uttar Pradesh,Bahraich,2014,68,0,0,0,68,10,58,0,178,0,0,0,178,0,51,45,0,0,0,0,45,0,0,0,0,0,0,0,14,0,5,0,6,6,0,0,false,0,0,0,0,0,0,0,0,0,53,177,0,false,0,0,0,0,0,0,0,36,633
Uttar Pradesh,Ballia,2014,21,2,0,2,19,2,17,8,89,0,0,0,88,1,24,71,65,2,2,2,0,2,0,0,0,2,95,0,10,0,0,0,0,0,0,0,false,0,0,0,0,0,1,1,2,0,8,95,0,false,0,0,0,0,0,0,0,60,487
Uttar Pradesh,Balrampur,2014,19,1,0,1,18,6,12,0,60,0,0,0,59,1,13,28,16,1,0,1,10,0,0,0,0,0,2,0,10,0,2,0,1,0,1,0,false,0,0,0,0,0,0,0,1,0,1,31,0,false,0,0,0,0,0,0,0,33,201
Uttar Pradesh,Banda,2014,71,0,0,0,71,5,66,13,109,0,0,0,109,0,39,185,32,13,1,11,128,0,0,0,0,0,96,0,8,9,6,0,13,13,0,0,false,0,0,0,0,4,0,0,10,0,37,96,0,false,0,0,0,0,0,0,0,78,774
Uttar Pradesh,Barabanki,2014,35,0,0,0,35,0,35,1,63,0,0,0,63,0,25,51,24,11,1,1,14,0,0,0,0,0,36,0,13,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,182,30,0,false,0,0,0,0,0,0,0,64,500
Uttar Pradesh,Bareilly,2014,76,0,0,0,76,7,69,8,316,135,9,0,172,0,74,252,251,0,0,1,0,0,0,0,0,0,139,0,32,0,4,0,14,12,2,0,false,0,1,1,0,4,0,0,0,0,153,12,0,false,0,1,0,1,0,0,0,155,1241
Uttar Pradesh,Basti,2014,15,0,0,0,15,0,15,0,52,0,0,0,52,0,15,27,19,5,0,3,0,0,0,0,0,0,40,0,13,0,3,0,9,9,0,0,false,0,0,0,0,0,0,0,0,0,35,30,0,false,0,2,0,0,0,0,2,9,250
Uttar Pradesh,Bijnor,2014,80,0,0,0,80,31,49,44,164,0,0,0,164,0,26,175,114,31,5,25,0,0,0,0,0,0,0,0,19,12,8,0,2,0,2,0,false,2,0,0,0,0,0,0,0,3,72,197,0,false,0,0,0,0,0,0,0,138,942
Uttar Pradesh,Bulandshahar,2014,82,1,0,1,81,27,54,48,228,7,2,0,175,44,55,239,57,43,5,20,114,1,0,0,0,1,0,0,51,9,1,0,4,3,1,0,false,0,0,0,0,0,0,0,0,0,31,365,0,false,0,0,0,0,0,0,0,51,1165
Uttar Pradesh,Chandoli,2014,26,1,0,1,25,7,18,3,68,0,0,0,68,0,20,92,60,26,0,6,0,0,0,0,0,0,113,0,4,0,1,0,27,26,1,0,false,0,0,0,0,7,0,0,2,0,28,102,0,false,0,0,0,0,0,0,0,34,527
Uttar Pradesh,Chitrakoot,2014,23,0,0,0,23,0,23,0,34,0,0,0,34,0,23,56,33,21,0,2,0,0,0,0,0,0,12,0,8,0,2,0,2,2,0,0,false,0,0,0,0,0,1,0,6,0,81,0,0,false,0,0,0,0,0,0,0,33,281
Uttar Pradesh,Deoria,2014,35,0,0,0,35,10,25,5,114,0,0,0,113,1,31,68,2,0,1,4,61,0,0,0,0,0,6,0,7,1,4,0,31,30,1,0,false,0,0,0,0,0,0,0,1,0,108,0,0,false,0,1,0,0,0,0,1,74,486
Uttar Pradesh,Etah,2014,54,0,0,0,54,13,41,4,143,137,0,0,6,0,42,114,18,30,1,7,58,2,0,0,0,2,120,0,18,0,4,0,2,0,1,1,false,0,0,0,0,0,0,1,11,0,82,38,0,false,55,0,0,0,0,0,0,91,781
Uttar Pradesh,Etawah,2014,30,16,0,16,14,0,14,0,122,90,2,0,30,0,31,80,55,18,4,3,0,0,0,0,0,0,104,0,13,0,2,0,2,0,1,1,false,0,0,0,0,0,0,0,6,0,115,3,0,false,0,0,0,0,0,0,0,2,510
Uttar Pradesh,Faizabad,2014,37,0,0,0,37,4,33,0,117,0,0,0,117,0,13,91,38,6,0,7,40,0,0,0,0,0,8,0,6,0,2,0,2,1,0,1,false,0,0,0,0,3,0,0,0,0,102,106,0,false,6,0,0,0,0,0,0,77,570
Uttar Pradesh,Fatehgarh,2014,19,0,0,0,19,4,15,0,126,0,0,0,126,0,39,38,29,0,1,8,0,0,0,0,0,0,121,0,11,4,4,0,2,0,2,0,false,0,0,0,0,0,0,0,6,0,115,0,0,false,0,0,0,0,0,0,0,15,500
Uttar Pradesh,Fatehpur,2014,58,28,0,28,30,14,16,14,121,91,0,0,30,0,43,101,71,23,3,4,0,0,0,0,0,0,93,0,18,2,1,3,21,19,2,0,false,0,1,0,1,0,1,0,0,0,97,2,0,false,1,1,0,0,0,0,1,0,578
Uttar Pradesh,Firozabad,2014,61,0,0,0,61,4,57,8,245,0,0,0,245,0,55,131,17,1,5,5,103,0,0,0,0,0,146,0,25,0,3,0,0,0,0,0,false,0,0,0,0,3,0,0,0,2,102,84,0,false,0,1,1,0,0,0,0,0,866
Uttar Pradesh,G. R. P.,2014,5,0,0,0,5,1,4,0,21,9,3,0,7,2,1,64,15,1,3,45,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,false,0,0,0,0,2,0,0,0,0,473,0,0,false,0,0,0,0,0,0,0,2,576
Uttar Pradesh,Gautambudh Nagar,2014,54,7,3,4,47,2,45,8,150,135,0,0,15,0,35,161,121,14,2,24,0,7,0,0,0,7,198,0,18,2,2,0,3,2,1,0,false,0,0,0,0,15,0,0,1,0,150,0,0,false,0,0,0,0,0,0,0,53,857
Uttar Pradesh,Ghaziabad,2014,118,14,0,14,104,13,91,0,391,85,42,0,264,0,38,283,164,40,1,59,19,3,0,0,0,3,575,0,28,2,3,0,6,3,1,2,false,0,0,0,0,2,0,0,1,0,263,0,0,false,0,1,1,0,0,0,0,101,1815
Uttar Pradesh,Ghazipur,2014,24,1,0,1,23,3,20,0,102,0,0,0,102,0,31,69,20,11,1,6,31,0,0,0,0,0,67,0,12,0,2,0,1,0,0,1,false,0,0,0,0,0,0,0,13,0,2,0,0,false,0,0,0,0,0,0,0,56,379
Uttar Pradesh,Gonda,2014,37,0,0,0,37,3,34,5,126,0,0,0,97,29,28,56,17,5,1,2,31,0,0,0,0,0,12,0,8,0,4,0,39,39,0,0,false,0,0,0,0,2,0,0,2,0,0,106,0,false,0,0,0,0,0,0,0,54,479
Uttar Pradesh,Gorakhpur,2014,92,22,0,22,70,2,68,0,271,0,0,0,256,15,58,132,78,13,1,40,0,0,0,0,0,0,223,0,29,0,7,0,11,11,0,0,false,0,0,0,0,5,0,0,7,0,120,0,0,false,0,2,0,0,0,0,2,3,960
Uttar Pradesh,Hamirpur,2014,29,13,1,12,16,2,14,0,55,0,0,0,55,0,26,97,75,18,1,3,0,1,0,0,1,0,42,0,5,0,3,0,8,8,0,0,false,0,0,0,0,0,0,0,0,0,25,2,0,false,0,0,0,0,0,0,0,0,293
Uttar Pradesh,Hapur,2014,46,8,0,8,38,7,31,1,69,69,0,0,0,0,16,62,21,25,1,3,12,0,0,0,0,0,70,0,11,0,0,0,1,0,1,0,false,0,0,0,0,0,0,0,0,0,51,0,0,false,0,0,0,0,0,0,0,11,338
Uttar Pradesh,Hardoi,2014,39,0,0,0,39,39,0,2,162,0,1,0,161,0,40,93,2,0,0,1,90,0,0,0,0,0,140,0,18,0,5,0,2,2,0,0,false,0,0,0,0,3,0,0,0,0,38,40,0,false,0,0,0,0,0,0,0,62,644
Uttar Pradesh,Hathras,2014,60,0,0,0,60,17,43,5,127,32,0,0,95,0,24,121,52,57,4,8,0,1,0,0,1,0,103,0,21,0,5,0,17,16,1,0,false,0,0,0,0,0,0,0,7,0,77,42,0,false,0,0,0,0,0,0,0,62,672
Uttar Pradesh,Jalaun,2014,12,9,0,9,3,0,3,0,54,0,0,0,43,11,30,44,15,4,0,1,24,0,0,0,0,0,41,0,13,0,1,0,4,4,0,0,false,0,0,0,0,1,0,1,0,0,41,0,0,false,0,0,0,0,0,0,0,30,272
Uttar Pradesh,Jaunpur,2014,50,0,0,0,50,3,47,0,125,0,0,0,125,0,47,62,21,3,0,6,32,0,0,0,0,0,49,0,14,0,0,0,2,0,2,0,false,0,0,0,0,0,0,0,0,0,31,0,0,false,0,0,0,0,0,0,0,37,417
Uttar Pradesh,Jhansi,2014,28,0,0,0,28,1,27,2,84,74,0,0,8,2,33,85,29,8,1,16,31,0,0,0,0,0,119,0,17,0,3,0,1,0,1,0,false,0,0,0,0,0,0,0,8,0,104,1,0,false,0,3,3,0,0,0,0,64,552
Uttar Pradesh,Kannauj,2014,22,0,0,0,22,1,21,0,92,0,0,0,92,0,31,98,6,7,0,6,79,0,0,0,0,0,89,0,9,0,4,0,0,0,0,0,false,0,0,0,0,0,0,0,1,0,105,0,0,false,0,0,0,0,0,0,0,59,510
Uttar Pradesh,Kanpur Dehat,2014,20,0,0,0,20,0,20,0,151,0,0,0,151,0,35,95,0,0,0,0,95,0,0,0,0,0,144,0,17,0,0,0,1,0,0,1,false,0,0,0,0,0,0,0,1,0,48,0,0,false,0,0,0,0,0,0,0,0,512
Uttar Pradesh,Kanpur Nagar,2014,78,0,0,0,78,6,72,6,413,0,0,0,137,276,73,261,122,60,6,73,0,1,0,0,0,1,594,0,38,0,11,0,1,0,0,1,false,0,0,0,0,34,0,0,21,0,330,11,0,false,0,3,3,0,0,0,0,48,1923
Uttar Pradesh,Kasganj,2014,19,0,0,0,19,4,15,0,96,96,0,0,0,0,29,58,33,12,3,10,0,0,0,0,0,0,21,0,3,6,2,0,3,3,0,0,false,0,0,0,0,0,0,0,4,0,30,0,0,false,0,0,0,0,0,0,0,27,298
Uttar Pradesh,Kaushambi,2014,14,10,0,10,4,1,3,1,81,0,0,0,81,0,27,120,113,5,1,1,0,0,0,0,0,0,86,0,9,0,2,0,15,15,0,0,false,0,0,0,0,0,0,0,4,0,62,33,0,false,1,0,0,0,0,0,0,0,455
Uttar Pradesh,Khiri,2014,49,0,0,0,49,3,46,0,195,39,4,0,152,0,51,107,0,0,0,0,107,0,0,0,0,0,135,0,17,11,5,1,16,16,0,0,false,0,0,0,0,1,0,0,0,0,145,6,0,false,0,1,0,1,0,0,0,120,860
Uttar Pradesh,Kushi Nagar,2014,22,0,0,0,22,0,22,0,136,3,0,0,88,45,31,53,48,5,0,0,0,0,0,0,0,0,50,0,11,2,3,0,102,102,0,0,false,0,0,0,0,0,0,0,7,0,135,23,0,false,0,1,1,0,0,0,0,43,619
Uttar Pradesh,Lalitpur,2014,25,6,0,6,19,3,16,0,27,0,0,0,27,0,12,38,26,8,1,3,0,0,0,0,0,0,19,0,8,0,0,0,1,0,1,0,false,0,0,0,0,0,0,0,8,0,23,0,0,false,0,2,0,2,0,0,0,34,197
Uttar Pradesh,Lucknow,2014,68,0,0,0,68,3,65,2,370,280,0,0,90,0,52,392,277,40,2,73,0,0,0,0,0,0,1083,0,29,10,1,2,16,15,1,0,false,0,0,0,0,6,0,0,0,0,345,0,1,false,0,3,3,0,0,0,0,160,2540
Uttar Pradesh,Maharajganj,2014,32,0,0,0,32,4,28,0,100,0,0,0,100,0,26,29,12,4,0,2,11,0,0,0,0,0,68,0,13,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,45,0,0,false,0,0,0,0,0,0,0,4,319
Uttar Pradesh,Mahoba,2014,22,0,0,0,22,6,16,0,52,0,0,0,52,0,14,62,26,3,0,1,32,1,0,0,1,0,22,0,8,0,0,0,2,1,1,0,false,0,0,0,0,0,0,0,4,0,29,0,0,false,0,0,0,0,0,0,0,6,222
Uttar Pradesh,Mainpuri,2014,23,0,0,0,23,0,23,1,127,0,0,0,127,0,37,69,0,0,0,0,69,0,0,0,0,0,74,0,17,0,9,0,0,0,0,0,false,0,0,0,0,4,0,0,4,0,29,0,0,false,0,0,0,0,0,0,0,20,414
Uttar Pradesh,Mathura,2014,73,0,0,0,73,10,63,0,158,158,0,0,0,0,48,114,14,2,1,6,91,0,0,0,0,0,267,0,15,0,0,0,2,0,2,0,false,0,0,0,0,0,0,0,9,0,160,0,0,false,0,0,0,0,0,0,0,23,869
Uttar Pradesh,Mau,2014,25,0,0,0,25,3,22,3,84,0,0,0,84,0,16,51,11,6,0,4,30,1,0,0,0,1,81,0,5,2,1,0,59,59,0,0,false,0,0,0,0,0,1,0,0,0,39,75,0,false,0,0,0,0,0,0,0,9,452
Uttar Pradesh,Meerut,2014,93,1,0,1,92,32,60,0,293,0,0,0,293,0,53,412,179,44,0,56,133,0,0,0,0,0,520,0,44,0,5,0,6,5,0,1,false,0,0,0,0,27,0,0,0,0,120,0,0,false,0,3,0,3,0,0,0,156,1732
Uttar Pradesh,Mirzapur,2014,19,0,0,0,19,3,16,0,12,0,0,0,12,0,26,10,10,0,0,0,0,0,0,0,0,0,28,0,3,0,2,0,8,8,0,0,false,0,0,0,0,0,0,0,0,0,32,0,0,false,0,0,0,0,0,0,0,15,155
Uttar Pradesh,Moradabad,2014,89,0,0,0,89,21,68,0,166,9,0,0,10,147,36,189,104,59,0,26,0,1,0,1,0,0,403,0,23,0,0,0,5,0,3,2,false,0,0,0,0,0,0,0,0,0,284,0,0,false,0,0,0,0,0,0,0,129,1325
Uttar Pradesh,Muzaffarnagar,2014,37,0,0,0,37,17,20,17,194,0,0,0,194,0,17,148,51,35,4,14,44,0,0,0,0,0,168,0,31,2,3,0,1,0,1,0,false,0,0,0,0,0,0,0,0,1,155,0,0,false,0,0,0,0,0,0,0,81,855
Uttar Pradesh,Pilibhit,2014,69,0,0,0,69,6,63,11,121,12,0,0,109,0,25,107,15,7,0,2,83,0,0,0,0,0,179,0,11,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,6,2,108,179,0,false,0,0,0,0,0,0,0,78,896
Uttar Pradesh,Pratapgarh,2014,68,6,0,6,62,13,49,2,172,0,0,1,147,24,21,165,125,32,0,8,0,0,0,0,0,0,184,0,13,13,0,0,116,115,1,0,false,0,0,0,0,1,2,0,3,0,173,0,0,false,0,0,0,0,0,0,0,0,933
Uttar Pradesh,Raibareilly,2014,48,0,0,0,48,0,48,1,111,0,0,0,111,0,27,69,0,1,0,2,66,0,0,0,0,0,38,0,11,4,5,3,0,0,0,0,false,0,0,0,0,4,0,0,0,0,55,48,0,false,0,0,0,0,0,0,0,76,500
Uttar Pradesh,Rampur,2014,34,0,0,0,34,0,34,0,94,94,0,0,0,0,18,54,54,0,0,0,0,0,0,0,0,0,121,0,16,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,2,0,89,0,0,false,0,1,1,0,0,0,0,8,437
Uttar Pradesh,Saharanpur,2014,73,2,0,2,71,17,54,7,220,0,0,0,220,0,28,167,64,32,2,25,44,0,0,0,0,0,194,0,11,14,4,0,1,0,1,0,false,0,0,0,0,0,0,0,0,0,124,0,0,false,0,0,0,0,0,0,0,103,946
Uttar Pradesh,Sambhal,2014,48,0,0,0,48,23,25,0,124,7,0,0,117,0,26,72,64,5,0,3,0,0,0,0,0,0,106,0,15,0,7,0,0,0,0,0,false,0,1,1,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,10,409
Uttar Pradesh,Sant Kabirnagar,2014,23,0,0,0,23,5,18,0,39,2,0,0,37,0,11,25,22,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,29,0,1,false,0,0,0,0,0,0,0,0,0,47,19,0,false,0,1,1,0,0,0,0,32,232
Uttar Pradesh,Shahjahanpur,2014,83,0,0,0,83,4,79,0,193,0,0,0,193,0,61,181,176,5,0,0,0,1,0,1,0,0,127,0,17,0,6,0,1,0,1,0,false,0,0,0,0,2,0,0,6,0,23,0,0,false,0,2,0,2,0,0,0,123,826
Uttar Pradesh,Shamli,2014,32,0,0,0,32,14,18,11,78,78,0,0,0,0,18,58,43,8,0,7,0,0,0,0,0,0,87,0,4,4,2,0,7,7,0,0,false,0,0,0,0,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,0,302
Uttar Pradesh,Shrawasti,2014,5,0,0,0,5,1,4,0,35,0,0,0,35,0,9,31,6,2,0,0,23,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,13,0,false,0,0,0,0,0,0,0,9,106
Uttar Pradesh,Sidharthnagar,2014,20,0,0,0,20,3,17,0,57,0,0,0,57,0,20,27,24,1,0,2,0,0,0,0,0,0,46,0,6,0,4,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,41,0,0,false,0,0,0,0,0,0,0,36,257
Uttar Pradesh,Sitapur,2014,74,0,0,0,74,0,74,0,214,0,0,0,214,0,46,163,155,0,0,0,8,0,0,0,0,0,180,0,27,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,86,0,0,false,0,0,0,0,0,0,0,133,923
Uttar Pradesh,Sonbhadra,2014,26,4,0,4,22,0,22,1,20,0,0,0,20,0,6,24,21,2,0,1,0,0,0,0,0,0,13,0,10,0,5,0,20,19,1,0,false,0,0,0,0,1,0,0,2,0,44,11,0,false,0,0,0,0,0,0,0,12,195
Uttar Pradesh,St.Ravidasnagar,2014,19,0,0,0,19,1,18,0,33,0,0,0,33,0,23,12,11,1,0,0,0,0,0,0,0,0,41,0,4,0,1,0,6,6,0,0,false,0,0,0,0,0,0,0,2,0,28,41,0,false,0,0,0,0,0,0,0,10,220
Uttar Pradesh,Sultanpur,2014,46,2,0,2,44,4,40,3,141,0,0,0,141,0,21,67,58,6,0,3,0,0,0,0,0,0,68,0,12,0,4,0,8,8,0,0,false,0,0,0,0,6,0,0,0,0,69,0,0,false,0,0,0,0,0,0,0,34,479
Uttar Pradesh,Unnao,2014,69,7,1,6,62,12,50,0,235,0,0,0,235,0,31,237,35,21,0,0,181,0,0,0,0,0,218,0,25,0,5,0,1,0,1,0,false,0,0,0,0,0,0,0,0,0,93,0,0,false,0,0,0,0,0,0,0,139,1053
Uttar Pradesh,Varanasi,2014,47,4,0,4,43,4,39,5,144,0,0,0,144,0,42,176,124,27,1,24,0,3,0,0,0,3,275,0,14,7,1,0,0,0,0,0,false,0,0,0,0,5,0,0,0,0,73,0,0,false,0,0,0,0,0,0,0,98,890
Uttar Pradesh,Total,2014,3467,189,5,184,3278,573,2705,324,10626,2621,68,1,7338,598,2469,8605,4435,1066,75,835,2194,29,0,2,3,24,10471,0,1177,150,210,9,747,692,42,13,false,15,4,3,1,249,7,3,239,9,7589,2133,1,false,66,37,21,10,0,0,6,3773,52409
Uttarakhand,Almora,2014,6,0,0,0,6,0,6,1,22,0,0,0,0,22,1,4,0,0,0,0,4,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,3,0,0,false,0,0,0,0,0,0,0,0,44
Uttarakhand,Bageshwar,2014,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,1,0,0,0,2,0,false,0,0,0,0,0,0,0,0,12
