column_a,column_b,column_c,column_d,column_e,column_f,column_g,column_h,column_i,column_j,column_k
STATE/UT,YEAR,Place Of Occurrence,Dacoity (Section 395-398 IPC) - Number of cases registered,Dacoity (Section 395-398 IPC) - Value Of Property Stolen (in rupees),"Robbery(Section 392-394, 397, 398 IPC) - Number of cases registered","Robbery(Section 392-394, 397, 398 IPC) - Value Of Property Stolen (in rupees)","Burglary(Section 449-452, 454, 455, 457-460 IPC) - Number of cases registered","Burglary(Section 449-452, 454, 455, 457-460 IPC) - Value Of Property Stolen (in rupees)",Theft (Section 379-382 IPC) - Number of cases registered,Theft (Section 379-382 IPC) - Value Of Property Stolen (in rupees)
Rajasthan,2002,RAILWAYS,2,42000,8,469442,3,1907,733,5805592
Rajasthan,2002,RUNNING TRAINS,2,42000,6,468500,0,0,521,3410816
Rajasthan,2002,OTHERS RLY.,0,0,2,942,3,1907,212,2394776
Rajasthan,2002,BANKS,0,0,0,0,39,2008603,1,2500
Rajasthan,2002,COMMERCIAL ESTABLISHMENTS,6,617638,16,477276,1489,30351239,1039,44970209
Rajasthan,2002,OTHER PLACES,16,2922567,611,42123696,1228,1125082,11406,245963624
Rajasthan,2002,TOTAL (MANUAL),47,8649970,734,52670735,6661,112170907,16313,376766338
Rajasthan,2002,TOTAL COMPUTER FROM 1 TO 7,47,8649970,734,52670735,6661,112170907,16313,376766338
Rajasthan,2003,RESIDENTIAL PREMISES,9,1020000,24,366235,3385,60595579,2283,145229293
Rajasthan,2003,HIGH-WAY,6,2710500,71,4943216,0,0,106,12844765
Rajasthan,2003,RIVER & SEA,0,0,0,0,0,0,0,0
Rajasthan,2003,RAILWAYS,6,384963,8,332477,0,0,535,6300876
Rajasthan,2003,RUNNING TRAINS,4,384400,4,320500,0,0,364,4954866
Rajasthan,2003,OTHERS RLY.,2,563,4,11977,0,0,171,1346010
Rajasthan,2003,BANKS,0,0,0,0,0,0,0,0
Rajasthan,2003,COMMERCIAL ESTABLISHMENTS,1,190000,41,2603056,1529,44055773,605,45085318
Rajasthan,2003,OTHER PLACES,14,2518770,511,56718817,1158,24913739,12927,174690052
Rajasthan,2003,TOTAL (MANUAL),36,6824233,655,64963801,6072,129565091,16456,384150304
Rajasthan,2003,TOTAL COMPUTER FROM 1 TO 7,36,6824233,655,64963801,6072,129565091,16456,384150304
Rajasthan,2004,RESIDENTIAL PREMISES,3,797000,26,531160,3405,65282927,2585,40667595
Rajasthan,2004,HIGH-WAY,21,8595310,87,15434050,0,0,87,9321904
Rajasthan,2004,RIVER & SEA,0,0,0,0,0,0,0,0
Rajasthan,2004,RAILWAYS,0,0,3,11700,1,400,543,5524788
Rajasthan,2004,RUNNING TRAINS,0,0,3,11700,0,0,397,3442887
Rajasthan,2004,OTHERS RLY.,0,0,0,0,1,400,146,2081901
Rajasthan,2004,BANKS,0,0,3,638444,11,100500,1,50000
Rajasthan,2004,COMMERCIAL ESTABLISHMENTS,0,0,13,1233738,1364,32458105,1632,40441610
Rajasthan,2004,OTHER PLACES,34,7143133,541,22068532,1130,11147101,13994,353392846
Rajasthan,2004,TOTAL (MANUAL),58,16535443,673,39917624,5911,108989033,18842,449398743
Rajasthan,2005,RESIDENTIAL PREMISES,2,170000,13,295000,3058,77317878,2355,55190925
Rajasthan,2005,HIGH-WAY,8,6349960,35,5546290,0,0,63,13076000
Rajasthan,2005,RIVER & SEA,0,0,0,0,0,0,6,8280
Rajasthan,2005,RAILWAYS,1,25000,4,64500,0,0,459,5838027
Rajasthan,2005,RUNNING TRAINS,1,25000,4,64500,0,0,328,4163151
Rajasthan,2005,OTHERS RLY.,0,0,0,0,0,0,131,1674876
Rajasthan,2005,BANKS,0,0,4,3362947,33,1312248,0,0
Rajasthan,2005,COMMERCIAL ESTABLISHMENTS,4,269100,6,259600,1247,28407142,1528,57681443
Rajasthan,2005,OTHER PLACES,26,7590800,528,36526481,889,9943403,13487,409613041
Rajasthan,2005,TOTAL (MANUAL),41,14404860,590,46054818,5227,116980671,17898,541407716
Rajasthan,2005,TOTAL COMPUTER FROM 1 TO 7,41,14404860,590,46054818,5227,116980671,17898,541407716
Rajasthan,2006,RESIDENTIAL PREMISES,5,393000,26,495700,2949,69728855,2590,77858546
Rajasthan,2006,HIGH-WAY,9,265870,56,16864730,0,0,130,14386500
Rajasthan,2006,RIVER & SEA,0,0,0,0,0,0,7,15960
Rajasthan,2006,RAILWAYS,1,120000,7,42535,0,0,412,7258163
Rajasthan,2006,RUNNING TRAINS,1,120000,1,1740,0,0,388,6509403
Rajasthan,2006,OTHERS RLY.,0,0,6,40795,0,0,24,748760
Rajasthan,2006,BANKS,0,0,2,2400334,21,122100,0,0
Rajasthan,2006,COMMERCIAL ESTABLISHMENTS,2,358000,18,264560,1128,36424969,1480,75789519
Rajasthan,2006,OTHER PLACES,20,3104471,522,37722923,987,30387843,13270,413309627
Rajasthan,2006,TOTAL (MANUAL),37,4241341,631,57790782,5085,136663767,17889,588618315
Rajasthan,2007,RESIDENTIAL PREMISES,6,1479850,15,230100,3105,97982061,2871,66168785
Rajasthan,2007,HIGH-WAY,6,2584130,51,14967860,0,0,0,0
Rajasthan,2007,RIVER & SEA,0,0,0,0,0,0,10,78800
Rajasthan,2007,RAILWAYS,1,4000,0,0,0,0,483,7609997
Rajasthan,2007,RUNNING TRAINS,1,4000,0,0,0,0,335,6288565
Rajasthan,2007,OTHERS RLY.,0,0,0,0,0,0,148,1321432
Rajasthan,2007,BANKS,0,0,2,1440500,32,3477125,0,0
Rajasthan,2007,COMMERCIAL ESTABLISHMENTS,2,406000,19,2154626,1164,46492518,1743,408705803
Rajasthan,2007,OTHER PLACES,56,19212833,691,47064485,863,18639443,14238,221567784
Rajasthan,2007,TOTAL (MANUAL),71,23686813,778,65857571,5164,166591147,19345,704131169
Rajasthan,2008,RESIDENTIAL PREMISES,14,11292000,16,811575,2795,23032437,3088,76399485
Rajasthan,2008,HIGH-WAY,11,3513100,60,18002220,0,0,154,22815000
Rajasthan,2008,RIVER & SEA,0,0,0,0,0,0,11,265206
Rajasthan,2008,RAILWAYS,1,165000,6,43730,0,0,350,5158646
Rajasthan,2008,RUNNING TRAINS,1,165000,3,27030,0,0,234,4125524
Rajasthan,2008,OTHERS RLY.,0,0,3,16700,0,0,116,1033122
Rajasthan,2008,BANKS,1,1939000,3,382253,36,12179052,0,0
Rajasthan,2008,COMMERCIAL ESTABLISHMENTS,13,2229700,22,2730625,1137,35243316,443,11541931
Rajasthan,2008,OTHER PLACES,24,9801471,722,52263509,768,85725070,16365,585797832
Rajasthan,2008,TOTAL (MANUAL),64,28940271,829,74233912,4736,156179875,20411,701978100
Rajasthan,2009,RESIDENTIAL PREMISES,5,386000,33,930500,3166,145647738,3219,107982717
Rajasthan,2009,HIGH-WAY,18,62826200,77,25637994,0,0,0,0
Rajasthan,2009,RIVER & SEA,0,0,0,0,0,0,0,0
Rajasthan,2009,RAILWAYS,2,154000,0,0,0,0,150,2461227
Rajasthan,2009,RUNNING TRAINS,2,154000,0,0,0,0,72,1368380
Rajasthan,2009,OTHERS RLY.,0,0,0,0,0,0,78,1092847
Rajasthan,2009,BANKS,0,0,5,3877880,18,191445,0,0
Rajasthan,2009,COMMERCIAL ESTABLISHMENTS,5,5197000,17,13476500,1253,58254982,781,30685789
Rajasthan,2009,OTHER PLACES,23,9412565,754,93380804,857,53532823,17994,837531211
Rajasthan,2009,TOTAL (MANUAL),53,77975765,886,137303678,5294,257626988,22144,978660944
Rajasthan,2010,RESIDENTIAL PREMISES,12,795000,24,1459500,2947,62509956,2676,107334950
Rajasthan,2010,HIGH-WAY,10,26941470,70,39253570,0,0,311,22721950
Rajasthan,2010,RIVER & SEA,0,0,0,0,0,0,12,31680
Rajasthan,2010,RAILWAYS,1,1500,3,20000,0,0,477,8728779
Rajasthan,2010,RUNNING TRAINS,1,1500,3,20000,0,0,339,6227599
Rajasthan,2010,OTHERS RLY.,0,0,0,0,0,0,138,2501180
Rajasthan,2010,BANKS,0,0,5,3736221,25,332700,4,65500
Rajasthan,2010,COMMERCIAL ESTABLISHMENTS,1,800000,23,7026182,1020,42710614,621,20218275
Rajasthan,2010,OTHER PLACES,13,1082990,747,64358350,722,117319912,18223,829366890
Rajasthan,2010,TOTAL (MANUAL),37,29620960,872,115853823,4714,222873182,22324,988468024
Rajasthan,2011,RESIDENTIAL PREMISES,9,22870000,21,1385000,2824,177156589,2749,120588729
Rajasthan,2011,HIGH-WAY,8,4707000,59,28610910,0,0,182,28397836
Rajasthan,2011,RIVER & SEA,0,0,0,0,0,0,0,0
Rajasthan,2011,RAILWAYS,1,20000,6,9072000,0,0,585,16674180
Rajasthan,2011,RUNNING TRAINS,0,0,0,0,0,0,105,6631331
Rajasthan,2011,OTHERS RLY.,1,20000,6,9072000,0,0,480,10042849
Rajasthan,2011,BANKS,0,0,4,2734782,18,197500,3,1750700
Rajasthan,2011,COMMERCIAL ESTABLISHMENTS,4,2074423,17,731650,909,61167115,615,21536515
Rajasthan,2011,OTHER PLACES,6,1925000,620,75960663,759,26740327,16965,956344889
Rajasthan,2011,TOTAL (MANUAL),28,31596423,727,118495005,4510,265261531,21099,1145292849
Rajasthan,2012,RESIDENTIAL PREMISES,3,1610000,21,1519000,2834,190947666,2745,172913496
Rajasthan,2012,HIGH-WAY,7,8052500,71,58782741,0,0,227,38672500
Rajasthan,2012,RIVER & SEA,0,0,0,0,0,0,0,0
Rajasthan,2012,RAILWAYS,0,0,2,55000,2,2300,694,22354744
Rajasthan,2012,RUNNING TRAINS,0,0,2,55000,0,0,558,19323904
Rajasthan,2012,OTHERS RLY.,0,0,0,0,2,2300,136,3030840
Rajasthan,2012,BANKS,1,428000,2,2500000,17,9884730,1,20000
Rajasthan,2012,COMMERCIAL ESTABLISHMENTS,3,8648615,15,7797700,919,67828730,816,25596600
Rajasthan,2012,OTHER PLACES,17,7908300,696,108721878,838,36404219,18831,1130230296
Rajasthan,2012,TOTAL (MANUAL),31,26647415,807,179376319,4610,305067645,23314,1389787636
Rajasthan,2012,TOTAL COMPUTER FROM 1 TO 7,31,26647415,807,179376319,4610,305067645,23314,1389787636
Sikkim,2001,RESIDENTIAL PREMISES,0,0,0,0,50,676081,27,40000
Sikkim,2001,HIGH-WAY,0,0,0,0,0,0,17,1389000
Sikkim,2001,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2001,RAILWAYS,0,0,2,3000,0,0,0,0
Sikkim,2001,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2001,OTHERS RLY.,0,0,2,3000,0,0,0,0
Sikkim,2001,BANKS,0,0,0,0,0,20000,0,0
Sikkim,2001,COMMERCIAL ESTABLISHMENTS,0,0,0,0,9,116146,8,169000
Sikkim,2001,OTHER PLACES,0,0,1,600,17,49479,22,821957
Sikkim,2001,TOTAL (MANUAL),0,0,3,3600,76,861706,74,2419957
Sikkim,2001,TOTAL COMPUTER FROM 1 TO 7,0,0,3,3600,76,861706,74,2419957
Sikkim,2002,RESIDENTIAL PREMISES,0,0,1,2000,41,64570,18,154069
Sikkim,2002,HIGH-WAY,0,0,0,0,0,0,1,15000
Sikkim,2002,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2002,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2002,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2002,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2002,BANKS,0,0,0,0,0,0,0,0
Sikkim,2002,COMMERCIAL ESTABLISHMENTS,0,0,1,62000,3,37000,0,0
Sikkim,2002,OTHER PLACES,0,0,3,276000,22,69460,45,45931
Sikkim,2002,TOTAL (MANUAL),0,0,5,340000,66,171030,64,215000
Sikkim,2002,TOTAL COMPUTER FROM 1 TO 7,0,0,5,340000,66,171030,64,215000
Sikkim,2003,RESIDENTIAL PREMISES,1,90000,0,0,37,865540,32,500500
Sikkim,2003,HIGH-WAY,1,31500,3,1857000,0,0,0,0
Sikkim,2003,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2003,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2003,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2003,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2003,BANKS,0,0,0,0,0,0,1,50000
Sikkim,2003,COMMERCIAL ESTABLISHMENTS,0,0,0,0,8,334500,15,481000
Sikkim,2003,OTHER PLACES,0,0,0,0,3,346452,17,608630
Sikkim,2003,TOTAL (MANUAL),2,121500,3,1857000,48,1546492,65,1640130
Sikkim,2003,TOTAL COMPUTER FROM 1 TO 7,2,121500,3,1857000,48,1546492,65,1640130
Sikkim,2004,RESIDENTIAL PREMISES,0,0,2,118000,38,653661,33,2110770
Sikkim,2004,HIGH-WAY,0,0,0,0,0,0,15,503350
Sikkim,2004,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2004,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2004,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2004,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2004,BANKS,0,0,0,0,0,0,0,0
Sikkim,2004,COMMERCIAL ESTABLISHMENTS,0,0,0,0,14,300530,4,247000
Sikkim,2004,OTHER PLACES,0,0,3,15000,12,100742,21,899100
Sikkim,2004,TOTAL (MANUAL),0,0,5,133000,64,1054933,73,3760220
Sikkim,2005,RESIDENTIAL PREMISES,2,193000,3,215000,47,706042,27,800440
Sikkim,2005,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2005,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2005,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2005,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2005,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2005,BANKS,0,0,0,0,0,0,0,0
Sikkim,2005,COMMERCIAL ESTABLISHMENTS,0,0,0,0,15,302000,3,200000
Sikkim,2005,OTHER PLACES,0,0,1,20000,23,510000,51,1587500
Sikkim,2005,TOTAL (MANUAL),2,193000,4,235000,85,1518042,81,2587940
Sikkim,2005,TOTAL COMPUTER FROM 1 TO 7,2,193000,4,235000,85,1518042,81,2587940
Sikkim,2006,RESIDENTIAL PREMISES,0,0,2,19100,55,2055748,57,1882734
Sikkim,2006,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2006,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2006,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2006,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2006,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2006,BANKS,0,0,0,0,0,0,0,0
Sikkim,2006,COMMERCIAL ESTABLISHMENTS,0,0,0,0,13,390099,9,292300
Sikkim,2006,OTHER PLACES,0,0,7,132500,16,257589,47,2200610
Sikkim,2006,TOTAL (MANUAL),0,0,9,151600,84,2703436,113,4375644
Sikkim,2007,RESIDENTIAL PREMISES,0,0,6,87700,49,1751000,67,2430090
Sikkim,2007,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2007,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2007,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2007,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2007,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2007,BANKS,0,0,0,0,0,0,0,0
Sikkim,2007,COMMERCIAL ESTABLISHMENTS,0,0,0,0,13,840950,29,2580000
Sikkim,2007,OTHER PLACES,0,0,0,0,21,205000,22,702000
Sikkim,2007,TOTAL (MANUAL),0,0,6,87700,83,2796950,118,5712090
Sikkim,2008,RESIDENTIAL PREMISES,0,0,3,47000,59,1742306,54,2993090
Sikkim,2008,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2008,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2008,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2008,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2008,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2008,BANKS,0,0,0,0,0,0,1,0
Sikkim,2008,COMMERCIAL ESTABLISHMENTS,0,0,1,0,12,637200,8,705000
Sikkim,2008,OTHER PLACES,1,124500,3,76100,10,299450,64,2469150
Sikkim,2008,TOTAL (MANUAL),1,124500,7,123100,81,2678956,127,6167240
Sikkim,2008,TOTAL COMPUTER FROM 1 TO 7,1,124500,7,123100,81,2678956,127,6167240
Sikkim,2009,RESIDENTIAL PREMISES,0,0,1,5000,64,3179780,24,1339000
Sikkim,2009,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2009,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2009,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2009,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2009,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2009,BANKS,0,0,0,0,12,1013000,7,125500
Sikkim,2009,COMMERCIAL ESTABLISHMENTS,0,0,0,0,0,0,0,0
Sikkim,2009,OTHER PLACES,0,0,3,53500,17,498621,31,1448000
Sikkim,2009,TOTAL (MANUAL),0,0,4,58500,93,4691401,62,2912500
Sikkim,2010,RESIDENTIAL PREMISES,0,0,0,0,59,3921540,35,2203300
Sikkim,2010,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2010,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2010,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2010,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2010,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2010,BANKS,0,0,0,0,0,0,0,0
Sikkim,2010,COMMERCIAL ESTABLISHMENTS,0,0,0,0,7,1577000,5,14000
Sikkim,2010,OTHER PLACES,1,6000,7,171600,6,135000,13,618072
Sikkim,2010,TOTAL (MANUAL),1,6000,7,171600,72,5633540,53,2835372
Sikkim,2011,RESIDENTIAL PREMISES,0,0,2,50000,53,4087135,31,819840
Sikkim,2011,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2011,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2011,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2011,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2011,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2011,BANKS,0,0,0,0,0,0,0,0
Sikkim,2011,COMMERCIAL ESTABLISHMENTS,0,0,1,26000,3,420500,7,2039910
Sikkim,2011,OTHER PLACES,0,0,2,155000,4,180650,34,1010090
Sikkim,2011,TOTAL (MANUAL),0,0,5,231000,60,4688285,72,3869840
Sikkim,2012,RESIDENTIAL PREMISES,0,0,2,97000,55,6056510,96,1885900
Sikkim,2012,HIGH-WAY,0,0,0,0,0,0,0,0
Sikkim,2012,RIVER & SEA,0,0,0,0,0,0,0,0
Sikkim,2012,RAILWAYS,0,0,0,0,0,0,0,0
Sikkim,2012,RUNNING TRAINS,0,0,0,0,0,0,0,0
Sikkim,2012,OTHERS RLY.,0,0,0,0,0,0,0,0
Sikkim,2012,BANKS,0,0,0,0,0,0,0,0
Sikkim,2012,COMMERCIAL ESTABLISHMENTS,0,0,1,45000,2,53000,0,0
Sikkim,2012,OTHER PLACES,0,0,3,216500,8,560000,21,670000
Sikkim,2012,TOTAL (MANUAL),0,0,6,358500,65,6669510,117,2555900
Sikkim,2012,TOTAL COMPUTER FROM 1 TO 7,0,0,6,358500,65,6669510,117,2555900
Tamil Nadu,2001,RESIDENTIAL PREMISES,61,6267566,142,6389960,3680,74891322,3390,54341361
Tamil Nadu,2001,HIGH-WAY,24,11048282,52,2815521,0,0,263,2305151
Tamil Nadu,2001,RIVER & SEA,0,0,0,0,0,0,7,1460
Tamil Nadu,2001,RAILWAYS,2,940938,11,655270,18,315550,256,3269355
Tamil Nadu,2001,RUNNING TRAINS,0,0,0,0,0,0,0,0
Tamil Nadu,2001,OTHERS RLY.,2,940938,11,655270,18,315550,256,3269355
Tamil Nadu,2001,BANKS,1,60500,3,26564,29,3886404,44,310100
Tamil Nadu,2001,COMMERCIAL ESTABLISHMENTS,22,5429115,66,7144031,589,17592071,2255,30222533
Tamil Nadu,2001,OTHER PLACES,48,15248783,398,13803031,1649,28222940,10494,131495323
Tamil Nadu,2001,TOTAL (MANUAL),158,38995184,672,30834377,5965,124908287,16709,221945283
Tamil Nadu,2001,TOTAL COMPUTER FROM 1 TO 7,158,38995184,672,30834377,5965,124908287,16709,221945283
Tamil Nadu,2002,RESIDENTIAL PREMISES,64,5934279,193,8210970,3539,82737818,4180,64413758
Tamil Nadu,2002,HIGH-WAY,36,17093772,65,5525857,0,0,78,2566120
Tamil Nadu,2002,RIVER & SEA,0,0,0,0,0,0,44,144014
Tamil Nadu,2002,RAILWAYS,0,0,21,275744,6,15069,231,3816938
Tamil Nadu,2002,RUNNING TRAINS,0,0,11,94644,0,0,124,2785820
Tamil Nadu,2002,OTHERS RLY.,0,0,10,181100,6,15069,107,1031118
Tamil Nadu,2002,BANKS,0,0,2,19500,48,562867,42,587689
Tamil Nadu,2002,COMMERCIAL ESTABLISHMENTS,10,1312097,41,1171996,553,18027196,2845,39858584
Tamil Nadu,2002,OTHER PLACES,66,21458107,331,12489840,1387,13743223,11335,137171180
Tamil Nadu,2002,TOTAL (MANUAL),176,45798255,653,27693907,5533,115086173,18755,248558283
Tamil Nadu,2002,TOTAL COMPUTER FROM 1 TO 7,176,45798255,653,27693907,5533,115086173,18755,248558283
Tamil Nadu,2003,RESIDENTIAL PREMISES,25,2458330,165,17273179,3268,71533711,5555,78331712
Tamil Nadu,2003,HIGH-WAY,20,9206706,49,4182480,4,35000,50,4294529
Tamil Nadu,2003,RIVER & SEA,0,0,1,5030,0,0,2,15100
Tamil Nadu,2003,RAILWAYS,2,40700,15,45660,0,0,224,5548452
Tamil Nadu,2003,RUNNING TRAINS,2,40700,1,300,0,0,133,4776642
Tamil Nadu,2003,OTHERS RLY.,0,0,14,45360,0,0,91,771810
Tamil Nadu,2003,BANKS,1,0,3,1069090,15,7868214,1,14500
Tamil Nadu,2003,COMMERCIAL ESTABLISHMENTS,5,344000,25,605890,530,18795480,2154,31433045
Tamil Nadu,2003,OTHER PLACES,42,67252333,256,8552959,1032,12785231,10227,122452896
Tamil Nadu,2003,TOTAL (MANUAL),95,79302069,514,31734288,4849,111017636,18213,242090234
Tamil Nadu,2003,TOTAL COMPUTER FROM 1 TO 7,95,79302069,514,31734288,4849,111017636,18213,242090234
Tamil Nadu,2004,RESIDENTIAL PREMISES,21,5142584,157,7091530,2763,76457718,4105,61063943
Tamil Nadu,2004,HIGH-WAY,14,22798425,35,4378608,4,37200,69,2602117
Tamil Nadu,2004,RIVER & SEA,0,0,0,0,0,0,5,47780
Tamil Nadu,2004,RAILWAYS,1,1800000,8,103950,4,18449,288,2463361
Tamil Nadu,2004,RUNNING TRAINS,1,1800000,2,65000,0,0,164,1730051
Tamil Nadu,2004,OTHERS RLY.,0,0,6,38950,4,18449,124,733310
Tamil Nadu,2004,BANKS,0,0,4,199178,5,61000,4,4000
Tamil Nadu,2004,COMMERCIAL ESTABLISHMENTS,3,17597000,29,1154068,569,35225734,2283,28028257
Tamil Nadu,2004,OTHER PLACES,33,5994289,231,7835308,802,13039684,10776,138199601
Tamil Nadu,2004,TOTAL (MANUAL),72,53332298,464,20762642,4147,124839785,17530,232409059
Tamil Nadu,2005,RESIDENTIAL PREMISES,26,9875444,114,6521371,2353,65913305,4179,59584212
Tamil Nadu,2005,HIGH-WAY,17,13124539,26,1467550,1,28026,115,1472291
Tamil Nadu,2005,RIVER & SEA,0,0,0,0,0,0,6,67310
Tamil Nadu,2005,RAILWAYS,1,49500,3,54240,5,13800,169,1811748
Tamil Nadu,2005,RUNNING TRAINS,1,49500,1,24000,0,0,106,1372870
Tamil Nadu,2005,OTHERS RLY.,0,0,2,30240,5,13800,63,438878
Tamil Nadu,2005,BANKS,0,0,0,0,17,98800,4,42000
Tamil Nadu,2005,COMMERCIAL ESTABLISHMENTS,1,1500,27,608980,451,11389425,1995,25213730
Tamil Nadu,2005,OTHER PLACES,28,6462753,267,14631310,911,16788139,9383,150658799
Tamil Nadu,2005,TOTAL (MANUAL),73,29513736,437,23283451,3738,94231495,15851,238850090
Tamil Nadu,2005,TOTAL COMPUTER FROM 1 TO 7,73,29513736,437,23283451,3738,94231495,15851,238850090
Tamil Nadu,2006,RESIDENTIAL PREMISES,32,12916450,188,8821314,2230,71338859,3224,65005305
Tamil Nadu,2006,HIGH-WAY,11,5797812,23,2169479,2,157829,111,2116913
Tamil Nadu,2006,RIVER & SEA,0,0,0,0,0,0,10,32100
Tamil Nadu,2006,RAILWAYS,1,20000,3,38500,2,11008,155,1519462
Tamil Nadu,2006,RUNNING TRAINS,0,0,1,12000,0,0,53,623612
Tamil Nadu,2006,OTHERS RLY.,1,20000,2,26500,2,11008,102,895850
Tamil Nadu,2006,BANKS,0,0,1,3500,7,121000,4,400000
Tamil Nadu,2006,COMMERCIAL ESTABLISHMENTS,6,1209500,23,2862330,454,21729135,1676,29533478
Tamil Nadu,2006,OTHER PLACES,45,10572315,212,8739108,605,31675578,8471,150879712
Tamil Nadu,2006,TOTAL (MANUAL),95,30516077,450,22634231,3300,125033409,13651,249486970
Tamil Nadu,2007,RESIDENTIAL PREMISES,24,6274475,146,10440497,2294,80655709,3312,76511541
Tamil Nadu,2007,HIGH-WAY,14,2966169,46,5442123,1,12750,145,13607748
Tamil Nadu,2007,RIVER & SEA,1,5900,0,0,0,0,9,171000
Tamil Nadu,2007,RAILWAYS,2,233400,4,84300,4,3091,144,2851403
Tamil Nadu,2007,RUNNING TRAINS,0,0,1,70000,0,0,81,1799543
Tamil Nadu,2007,OTHERS RLY.,2,233400,3,14300,4,3091,63,1051860
Tamil Nadu,2007,BANKS,0,0,0,0,23,1843355,38,1167500
Tamil Nadu,2007,COMMERCIAL ESTABLISHMENTS,8,13550340,26,1708344,504,20660110,2098,64473683
Tamil Nadu,2007,OTHER PLACES,39,37193486,273,11856667,891,28911436,7471,175654560
Tamil Nadu,2007,TOTAL (MANUAL),88,60223770,495,29531931,3717,132086451,13217,334437435
Tamil Nadu,2008,RESIDENTIAL PREMISES,44,13668860,169,10543259,2466,99815709,3840,92488956
Tamil Nadu,2008,HIGH-WAY,12,40210433,27,1778850,5,37950,143,8388553
Tamil Nadu,2008,RIVER & SEA,0,0,0,0,0,0,5,190000
Tamil Nadu,2008,RAILWAYS,1,1800000,18,368250,1,7000,289,7522701
Tamil Nadu,2008,RUNNING TRAINS,0,0,7,284600,0,0,144,3414594
Tamil Nadu,2008,OTHERS RLY.,1,1800000,11,83650,1,7000,145,4108107
Tamil Nadu,2008,BANKS,0,0,0,0,16,465307,1,40000
Tamil Nadu,2008,COMMERCIAL ESTABLISHMENTS,10,2135800,72,2672675,512,19529163,2051,64269303
Tamil Nadu,2008,OTHER PLACES,33,10277571,376,16777124,849,28522192,8690,205170201
Tamil Nadu,2008,TOTAL (MANUAL),100,68092664,662,32140158,3849,148377321,15019,378069714
Tamil Nadu,2009,RESIDENTIAL PREMISES,28,18624398,213,11258584,2986,131211957,3649,102964928
Tamil Nadu,2009,HIGH-WAY,17,14272600,84,8973305,0,0,238,8247934
Tamil Nadu,2009,RIVER & SEA,1,19000,2,20800,1,16000,12,537630
Tamil Nadu,2009,RAILWAYS,0,0,38,1142230,3,12000,278,8402863
Tamil Nadu,2009,RUNNING TRAINS,0,0,24,955630,0,0,180,7012206
