states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Jammu & Kashmir,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,0,0,0,0,0,0,322,0,322,0,0,0,0,0,0,1,0,1,321,0,321,24,0,24,3464,3,3467,3809,3,3812,7,0,7,0,0,0,20,0,20,3310,2,3312,472,1,473,24,0,24,448,1,449,0,0,0
Jammu & Kashmir,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,27,0,27,0,0,0,535,1,536,0,0,0,31,0,31,98,0,98,433,1,434,1184,0,1184,1986,5,1991,3603,6,3609,3,0,3,0,0,0,92,1,93,3324,5,3329,184,0,184,5,0,5,179,0,179,0,0,0
Jammu & Kashmir,12 - Theft (Section 379 to 382 IPC),2014,67,0,67,0,0,0,1865,10,1875,0,0,0,49,0,49,99,0,99,1784,10,1794,2207,0,2207,14586,73,14659,18577,83,18660,60,2,62,0,0,0,380,0,380,15971,68,16039,2166,13,2179,65,0,65,2100,13,2113,1,0,1
Jammu & Kashmir,12.1 - Auto Theft,2014,36,0,36,0,0,0,260,0,260,0,0,0,29,0,29,51,0,51,216,0,216,888,0,888,1753,0,1753,2857,0,2857,0,0,0,0,0,0,15,0,15,2752,0,2752,90,0,90,5,0,5,85,0,85,0,0,0
Jammu & Kashmir,12.2 - Other Thefts,2014,31,0,31,0,0,0,1605,10,1615,0,0,0,20,0,20,48,0,48,1568,10,1578,1319,0,1319,12833,73,12906,15720,83,15803,60,2,62,0,0,0,365,0,365,13219,68,13287,2076,13,2089,60,0,60,2015,13,2028,1,0,1
Jammu & Kashmir,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,33,0,33,0,0,0,5022,486,5508,0,0,0,77,0,77,134,19,153,4844,467,5311,3479,5,3484,32290,2366,34656,40613,2838,43451,1145,180,1325,0,0,0,88,0,88,35906,2356,38262,3474,302,3776,60,6,66,3414,296,3710,0,0,0
Jammu & Kashmir,14.1 - Communal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,27,0,27,0,0,0,0,0,0,0,0,0,25,0,25,2,0,2,0,0,0,2,0,2,0,0,0
Jammu & Kashmir,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.3 - Political,2014,0,0,0,0,0,0,153,0,153,0,0,0,0,0,0,0,0,0,153,0,153,0,0,0,1421,0,1421,1574,0,1574,42,0,42,0,0,0,0,0,0,1393,0,1393,139,0,139,13,0,13,126,0,126,0,0,0
Jammu & Kashmir,14.4 - Caste Conflict,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.4.2 - Other Caste Riots,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.6 - Students,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,14.8 - Other Riots,2014,33,0,33,0,0,0,4869,486,5355,0,0,0,77,0,77,134,19,153,4691,467,5158,3479,5,3484,30842,2366,33208,39012,2838,41850,1103,180,1283,0,0,0,88,0,88,34488,2356,36844,3333,302,3635,47,6,53,3286,296,3582,0,0,0
Jammu & Kashmir,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,16,0,16,0,0,0,148,1,149,0,0,0,10,0,10,45,0,45,109,1,110,471,0,471,1317,3,1320,1897,4,1901,4,0,4,0,0,0,35,0,35,1713,3,1716,145,1,146,0,0,0,143,1,144,2,0,2
Jammu & Kashmir,16 - Cheating (Section 420 IPC),2014,21,0,21,0,0,0,546,18,564,0,0,0,8,0,8,22,2,24,537,16,553,549,0,549,3449,111,3560,4535,127,4662,28,0,28,1,0,1,179,0,179,3910,123,4033,417,4,421,18,0,18,398,4,402,1,0,1
Jammu & Kashmir,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,0,0,0,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,15,1,16,0,0,0,151,6,157,166,7,173,0,0,0,0,0,0,0,0,0,136,7,143,30,0,30,0,0,0,30,0,30,0,0,0
Jammu & Kashmir,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,4,0,4,0,0,0,25,1,26,0,0,0,1,0,1,3,0,3,25,1,26,46,0,46,299,0,299,370,1,371,6,0,6,0,0,0,10,0,10,326,1,327,28,0,28,0,0,0,28,0,28,0,0,0
Jammu & Kashmir,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,4,0,4,0,0,0,25,1,26,0,0,0,1,0,1,3,0,3,25,1,26,46,0,46,299,0,299,370,1,371,6,0,6,0,0,0,10,0,10,326,1,327,28,0,28,0,0,0,28,0,28,0,0,0
Jammu & Kashmir,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,4,0,4,0,0,0,10,0,10,0,0,0,1,0,1,3,0,3,10,0,10,46,0,46,192,0,192,248,0,248,6,0,6,0,0,0,10,0,10,207,0,207,25,0,25,0,0,0,25,0,25,0,0,0
Jammu & Kashmir,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,0,0,0,0,0,0,14,1,15,0,0,0,0,0,0,0,0,0,14,1,15,0,0,0,66,0,66,80,1,81,0,0,0,0,0,0,0,0,0,79,1,80,1,0,1,0,0,0,1,0,1,0,0,0
Jammu & Kashmir,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37,0,37,38,0,38,0,0,0,0,0,0,0,0,0,36,0,36,2,0,2,0,0,0,2,0,2,0,0,0
Jammu & Kashmir,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,19 - Arson (Section 435-436 & 438 IPC),2014,7,0,7,1,0,1,169,5,174,0,0,0,2,0,2,44,0,44,131,5,136,57,0,57,2094,25,2119,2282,30,2312,0,0,0,0,0,0,148,0,148,1991,27,2018,143,3,146,9,0,9,134,3,137,0,0,0
Jammu & Kashmir,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,4,0,4,0,0,0,656,49,705,0,0,0,0,0,0,3,0,3,657,49,706,57,2,59,1968,61,2029,2682,112,2794,208,16,224,0,0,0,21,0,21,2298,82,2380,155,14,169,5,0,5,150,14,164,0,0,0
Jammu & Kashmir,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,4,0,4,0,0,0,656,49,705,0,0,0,0,0,0,3,0,3,657,49,706,57,2,59,1968,61,2029,2682,112,2794,208,16,224,0,0,0,21,0,21,2298,82,2380,155,14,169,5,0,5,150,14,164,0,0,0
Jammu & Kashmir,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,21 - Dowry Deaths (Section 304-B IPC),2014,7,0,7,0,0,0,14,0,14,0,0,0,0,0,0,6,0,6,15,0,15,57,0,57,66,19,85,138,19,157,0,0,0,0,0,0,0,0,0,136,19,155,2,0,2,0,0,0,2,0,2,0,0,0
Jammu & Kashmir,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,12,0,12,0,0,0,2497,84,2581,0,0,0,8,0,8,48,0,48,2453,84,2537,976,0,976,10510,139,10649,13939,223,14162,536,9,545,0,0,0,49,0,49,11900,183,12083,1454,31,1485,47,0,47,1406,31,1437,1,0,1
Jammu & Kashmir,22.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,0,0,0,346,13,359,0,0,0,0,0,0,0,0,0,346,13,359,1,0,1,3365,26,3391,3712,39,3751,105,4,109,0,0,0,0,0,0,3293,25,3318,314,10,324,11,0,11,303,10,313,0,0,0
Jammu & Kashmir,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,254,0,254,0,0,0,8,0,8,40,0,40,206,0,206,716,0,716,0,0,0,922,0,922,20,0,20,0,0,0,39,0,39,779,0,779,84,0,84,0,0,0,84,0,84,0,0,0
Jammu & Kashmir,22.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,22.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,22.5 - Others,2014,12,0,12,0,0,0,1896,71,1967,0,0,0,0,0,0,8,0,8,1900,71,1971,259,0,259,7145,113,7258,9304,184,9488,411,5,416,0,0,0,10,0,10,7827,158,7985,1056,21,1077,36,0,36,1019,21,1040,1,0,1
Jammu & Kashmir,23 - Insult to the Modesty of Women (Section 509 IPC),2014,9,0,9,0,0,0,276,7,283,0,0,0,0,0,0,4,0,4,281,7,288,440,0,440,1026,20,1046,1747,27,1774,13,0,13,0,0,0,0,0,0,1490,25,1515,244,2,246,53,1,54,189,1,190,2,0,2
Jammu & Kashmir,23.1 - At Office premises,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,23.2 - Places related to work other than Office,2014,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,36,0,36,43,0,43,0,0,0,0,0,0,0,0,0,38,0,38,5,0,5,0,0,0,5,0,5,0,0,0
Jammu & Kashmir,23.3 - In Public Transport system,2014,0,0,0,0,0,0,7,1,8,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,38,0,38,45,1,46,0,0,0,0,0,0,0,0,0,21,1,22,24,0,24,1,0,1,23,0,23,0,0,0
Jammu & Kashmir,23.4 - in Other Places,2014,9,0,9,0,0,0,262,6,268,0,0,0,0,0,0,4,0,4,267,6,273,440,0,440,952,20,972,1659,26,1685,13,0,13,0,0,0,0,0,0,1431,24,1455,215,2,217,52,1,53,161,1,162,2,0,2
Jammu & Kashmir,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,15,0,15,0,0,0,879,106,985,0,0,0,1,0,1,5,0,5,888,106,994,580,0,580,1212,194,1406,2680,300,2980,321,27,348,0,0,0,11,0,11,2155,254,2409,193,19,212,8,0,8,185,19,204,0,0,0
Jammu & Kashmir,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,26 - Causing Death by Negligence (Section 304-A IPC),2014,3,0,3,0,0,0,705,0,705,0,0,0,10,0,10,14,0,14,684,0,684,238,0,238,1400,1,1401,2322,1,2323,3,0,3,0,0,0,7,0,7,1734,1,1735,578,0,578,157,0,157,419,0,419,2,0,2
Jammu & Kashmir,26.1 - Deaths due to negligent driving/act,2014,3,0,3,0,0,0,695,0,695,0,0,0,10,0,10,14,0,14,674,0,674,229,0,229,1307,1,1308,2210,1,2211,3,0,3,0,0,0,4,0,4,1642,1,1643,561,0,561,156,0,156,403,0,403,2,0,2
Jammu & Kashmir,26.2 - Deaths due to Other Causes,2014,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,9,0,9,93,0,93,112,0,112,0,0,0,0,0,0,3,0,3,92,0,92,17,0,17,1,0,1,16,0,16,0,0,0
Jammu & Kashmir,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,222,221,1,222,0,0,0,0,0,0,0,0,0,219,1,220,2,0,2,0,0,0,2,0,2,0,0,0
Jammu & Kashmir,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,222,221,1,222,0,0,0,0,0,0,0,0,0,219,1,220,2,0,2,0,0,0,2,0,2,0,0,0
Jammu & Kashmir,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,29 - Extortion (Section 384 - 389 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,0,0,0,0,0,0,4700,1,4701,0,0,0,12,0,12,40,0,40,4648,1,4649,5070,0,5070,6111,0,6111,15829,1,15830,44,0,44,0,0,0,26,0,26,11427,1,11428,4332,0,4332,3525,0,3525,774,0,774,33,0,33
Jammu & Kashmir,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,33 - Unnatural Offences U/s 377 IPC,2014,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,3,0,3,24,0,24,0,0,0,23,0,23,47,0,47,1,0,1,0,0,0,0,0,0,40,0,40,6,0,6,0,0,0,6,0,6,0,0,0
Jammu & Kashmir,34 - Other IPC crimes,2014,75,0,75,0,0,0,13585,1186,14771,0,0,0,21,0,21,235,7,242,13404,1179,14583,8826,25,8851,35214,3331,38545,57444,4535,61979,5996,709,6705,0,0,0,135,0,135,43662,3325,46987,7651,501,8152,1949,45,1994,5685,456,6141,17,0,17
Jammu & Kashmir,35 - Total Cognizable IPC crimes,2014,398,16,414,2,1,3,34569,2043,36612,1,0,1,312,0,312,960,30,990,33696,2030,35726,28162,338,28500,136214,6777,142991,198072,9145,207217,8449,944,9393,1,0,1,3528,72,3600,162144,7137,169281,23950,992,24942,6019,56,6075,17868,936,18804,63,0,63
Jharkhand,1 - Murder (Section 302 IPC),2014,1149,103,1252,147,38,185,2752,50,2802,0,0,0,1832,107,1939,152,27,179,2064,57,2121,2877,70,2947,1116,33,1149,6057,160,6217,67,0,67,0,0,0,2711,80,2791,2135,29,2164,1144,51,1195,400,19,419,709,32,741,35,0,35
Jharkhand,2 - Attempt to commit Murder (Section 307 IPC),2014,1032,51,1083,179,12,191,1038,24,1062,0,0,0,678,41,719,113,18,131,1458,28,1486,2333,34,2367,1160,13,1173,4951,75,5026,17,6,23,0,0,0,1515,26,1541,2698,12,2710,721,31,752,240,4,244,431,27,458,50,0,50
Jharkhand,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,37,0,37,2,0,2,152,1,153,0,0,0,70,0,70,4,0,4,117,1,118,266,0,266,122,2,124,505,3,508,0,0,0,0,0,0,197,1,198,214,2,216,94,0,94,16,0,16,78,0,78,0,0,0
Jharkhand,4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,0,0,0,1,0,1,3,0,3,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,5 - Rape (Section 376 IPC),2014,469,0,469,45,0,45,1578,5,1583,5,0,5,431,0,431,41,0,41,1615,5,1620,1296,2,1298,452,0,452,3363,7,3370,7,0,7,0,0,0,1505,2,1507,1060,2,1062,791,3,794,261,1,262,524,2,526,6,0,6
Jharkhand,5.1 - Custodial Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,5.1.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,5.1.2 - Other Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,5.2 - Rape other than Custodial,2014,469,0,469,45,0,45,1578,5,1583,5,0,5,431,0,431,41,0,41,1615,5,1620,1296,2,1298,452,0,452,3363,7,3370,7,0,7,0,0,0,1505,2,1507,1060,2,1062,791,3,794,261,1,262,524,2,526,6,0,6
Jharkhand,5.2.1 - Gang Rape,2014,10,0,10,0,0,0,77,0,77,0,0,0,27,0,27,1,0,1,59,0,59,0,0,0,25,0,25,84,0,84,0,0,0,0,0,0,38,0,38,26,0,26,20,0,20,4,0,4,16,0,16,0,0,0
Jharkhand,5.2.2 - Other Rape,2014,459,0,459,45,0,45,1501,5,1506,5,0,5,404,0,404,40,0,40,1556,5,1561,1296,2,1298,427,0,427,3279,7,3286,7,0,7,0,0,0,1467,2,1469,1034,2,1036,771,3,774,257,1,258,508,2,510,6,0,6
Jharkhand,6 - Attempt to commit Rape (Section 376/511 IPC),2014,6,0,6,11,0,11,177,1,178,0,0,0,63,0,63,11,1,12,120,0,120,1,0,1,1,0,1,122,0,122,1,0,1,0,0,0,59,0,59,22,0,22,40,0,40,11,0,11,29,0,29,0,0,0
Jharkhand,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,754,12,766,78,0,78,1528,27,1555,7,0,7,841,16,857,203,2,205,1309,21,1330,2252,8,2260,485,6,491,4046,35,4081,78,0,78,0,0,0,1315,5,1320,1462,4,1466,1191,26,1217,315,2,317,866,24,890,10,0,10
Jharkhand,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,62,0,62,12,0,12,131,1,132,0,0,0,99,0,99,17,0,17,89,1,90,291,0,291,29,0,29,409,1,410,0,0,0,0,0,0,81,1,82,126,0,126,202,0,202,32,0,32,170,0,170,0,0,0
Jharkhand,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,8,0,8,3,0,3,73,0,73,0,0,0,31,0,31,5,0,5,48,0,48,2,0,2,2,0,2,52,0,52,0,0,0,0,0,0,47,0,47,4,0,4,1,0,1,1,0,1,0,0,0,0,0,0
Jharkhand,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,1,0,1,0,0,0,70,0,70,0,0,0,19,0,19,9,0,9,43,0,43,101,0,101,5,0,5,149,0,149,0,0,0,0,0,0,128,0,128,14,0,14,7,0,7,4,0,4,3,0,3,0,0,0
Jharkhand,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,364,8,372,23,0,23,719,25,744,4,0,4,404,13,417,110,0,110,588,20,608,1201,8,1209,179,5,184,1968,33,2001,13,0,13,0,0,0,804,4,808,535,3,538,616,26,642,162,2,164,445,24,469,9,0,9
Jharkhand,7.5 - Other Kidnapping,2014,319,4,323,40,0,40,535,1,536,3,0,3,288,3,291,62,2,64,541,0,541,657,0,657,270,1,271,1468,1,1469,65,0,65,0,0,0,255,0,255,783,1,784,365,0,365,116,0,116,248,0,248,1,0,1
Jharkhand,"8 - Dacoity (Section 395,396-398 IPC)",2014,714,0,714,55,0,55,514,0,514,0,0,0,710,0,710,86,0,86,487,0,487,1594,0,1594,1631,0,1631,3712,0,3712,0,0,0,0,0,0,748,0,748,2331,0,2331,633,0,633,175,0,175,458,0,458,0,0,0
Jharkhand,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,1,0,1,4,0,4,0,0,0,4,0,4,0,0,0,1,0,1,8,0,8,0,0,0,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,8.2 - Other Dacoity,2014,714,0,714,54,0,54,510,0,510,0,0,0,706,0,706,86,0,86,486,0,486,1586,0,1586,1631,0,1631,3703,0,3703,0,0,0,0,0,0,739,0,739,2331,0,2331,633,0,633,175,0,175,458,0,458,0,0,0
Jharkhand,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,192,0,192,1,0,1,28,0,28,2,0,2,13,0,13,0,0,0,206,0,206,134,0,134,261,0,261,601,0,601,0,0,0,0,0,0,113,0,113,294,0,294,194,0,194,61,0,61,133,0,133,0,0,0
