states_uts,district,year,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,rape,custodial_rape,custodial_gang_rape,custodial_other_rape,rape_other_than_custodial,rape_gang_rape,rape_others,attempt_to_commit_rape,kidnapping_abduction_total,kidnapping_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnapping_abduction_of_women_to_compel_her_for_marriage,other_kidnapping,dacoity,dacoity_with_murder,other_dacoity,making_preparation_and_assembly_for_committing_dacoity,robbery,criminal_trespass_burglary,criminal_trespass_or_burglary,house_trespass_house_breaking,theft,auto_theft,other_thefts,unlawful_assembly,riots,riots_communal,riots_industrial,riots_political,riots_caste_conflict,riots_sc_sts_vs_non_scs_sts,riots_other_caste_conflict,riots_agrarian,riots_students,riots_sectarian,riots_others,criminal_breach_of_trust,cheating,forgery,counterfeiting,counterfeit_offences_related_to_counterfeit_coin,counterfeiting_government_stamp,counterfeit_currency_bank_notes,counterfeiting_currency_notes_bank_notes,using_forged_or_counterfeiting_currency_bank_notes,possession_of_forged_or_counterfeiting_currency_bank_notes,making_or_possessing_materials_for_forged_currency_bank_notes,making_or_using_documents_resembling_currency,arson,grievous_hurt,hurt,acid_attack,attempt_to_acid_attack,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty,sexual_harassment,assault_or_use_of_criminal_force_to_women_with_intent_to_disrobe,voyeurism,stalking,other_assault_on_women,insult_to_the_modesty_of_women,at_office_premises,other_places_related_to_work,in_public_transport_system,places_other_than_231_232_233,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,causing_death_by_negligence,deaths_due_to_negligent_driving_act,deaths_due_to_other_causes,offences_against_state,sedition,other_offences_against_state,offences_promoting_enmity_between_different_groups,promoting_enmity_between_different_groups,imputation_assertions_prejudicial_to_national_integration,extortion,disclosure_of_identity_of_victims,incidence_of_rash_driving,humantrafficking,unnatural_offence,other_ipc_crimes,total_cognizable_ipc_crimes
Nagaland,Kohima,2014,3,6,0,0,9,0,0,0,9,0,9,0,5,0,0,1,0,4,0,0,0,0,6,12,12,0,75,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,28,0,0,0,0,31,199
Nagaland,Longleng,2014,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,15
Nagaland,Mokokchung,2014,5,3,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,false,0,0,0,0,0,0,0,4,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,2,0,0,11,67
Nagaland,Mon,2014,6,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,11,39
Nagaland,Peren,2014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,19
Nagaland,Phek,2014,9,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,false,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,3,75
Nagaland,Tuensang,2014,0,0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,48
Nagaland,Wokha,2014,10,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,29,6,23,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,90
Nagaland,Zunheboto,2014,1,10,0,0,3,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,15,15,0,23,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,false,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,80
Nagaland,Total,2014,58,56,3,0,30,0,0,0,30,4,26,3,37,11,0,7,2,17,8,0,8,0,38,54,48,6,418,218,200,1,10,2,0,0,6,0,6,0,0,0,2,9,56,17,4,0,false,4,0,1,1,2,0,7,23,23,0,0,0,16,5,5,0,1,5,1,0,0,0,1,3,0,20,17,3,0,0,0,0,0,0,129,0,11,3,0,142,1157
Odisha,Angul,2014,58,89,0,0,44,0,0,0,44,0,44,1,85,0,0,0,66,19,39,0,39,0,107,167,159,8,548,157,391,0,73,0,7,1,0,0,0,0,0,0,65,21,67,0,0,0,false,0,0,0,0,0,0,16,14,14,0,0,4,146,50,0,0,4,92,8,8,0,0,0,30,0,174,172,2,0,0,0,0,0,0,10,0,0,6,0,1243,2950
Odisha,Balasore,2014,65,126,6,0,110,0,0,0,110,11,99,11,231,97,1,7,118,8,15,0,15,20,90,240,231,9,357,141,216,19,60,0,0,2,0,0,0,0,0,0,58,16,140,0,4,0,false,4,0,4,0,0,0,27,153,149,1,3,2,566,59,111,0,2,394,26,0,0,0,26,380,0,185,175,10,0,0,0,0,0,0,21,0,236,3,1,1195,4305
Odisha,Baragarh,2014,27,120,0,0,56,0,0,0,56,0,56,0,61,23,0,0,18,20,17,0,17,5,68,113,113,0,199,54,145,0,89,0,0,0,0,0,0,0,0,0,89,12,33,14,0,0,false,0,0,0,0,0,0,19,248,248,0,0,7,114,50,42,1,2,19,9,0,0,0,9,80,0,98,96,2,0,0,0,0,0,0,10,0,153,0,0,265,1817
Odisha,Berhampur,2014,31,76,0,0,30,0,0,0,30,0,30,0,59,23,0,0,35,1,25,0,25,0,76,114,0,114,237,119,118,0,29,0,0,0,0,0,0,0,0,0,29,46,78,3,2,0,false,2,0,0,0,2,0,11,42,42,0,0,0,162,6,6,0,10,140,24,0,0,0,24,118,0,96,96,0,1,1,0,0,0,0,29,0,127,0,3,290,1709
Odisha,Bhadrak,2014,39,86,0,0,63,0,0,0,63,1,62,0,116,0,0,0,98,18,3,0,3,1,25,99,99,0,222,63,159,0,45,0,0,0,0,0,0,0,0,0,45,15,85,0,0,0,false,0,0,0,0,0,0,29,38,38,0,0,24,178,26,66,0,3,83,5,0,0,0,5,168,0,85,85,0,0,0,0,0,0,0,8,0,0,0,0,1473,2807
Odisha,Bolangir,2014,26,70,0,0,56,0,0,0,56,0,56,0,130,24,0,0,106,0,13,0,13,0,59,129,129,0,199,64,135,0,64,0,0,0,0,0,0,0,0,0,64,12,43,0,1,0,false,1,0,0,1,0,0,20,212,212,0,0,19,211,24,67,0,4,116,10,0,10,0,0,47,0,112,112,0,0,0,0,0,0,0,9,0,140,0,1,796,2379
Odisha,Boudh,2014,22,37,0,0,24,0,0,0,24,1,23,0,34,0,0,0,0,34,9,0,9,0,23,29,2,27,35,12,23,4,9,0,0,0,0,0,0,0,0,0,9,4,14,0,0,0,false,0,0,0,0,0,0,5,116,116,0,0,2,68,33,3,0,3,29,3,0,0,0,3,14,0,36,34,2,0,0,0,0,0,0,2,0,72,3,0,31,596
Odisha,Cuttack,2014,40,55,0,0,58,0,0,0,58,1,57,0,94,29,0,1,58,6,10,0,10,8,63,118,95,23,170,58,112,0,40,0,2,1,0,0,0,0,0,0,37,3,49,0,0,0,false,0,0,0,0,0,0,15,125,124,1,0,27,29,9,0,1,0,19,9,0,0,0,9,28,0,191,191,0,0,0,0,0,0,0,2,0,210,0,0,1250,2594
Odisha,DCP BBSR,2014,42,102,0,0,72,0,0,0,72,7,65,0,151,7,0,5,6,133,30,0,30,18,123,286,231,55,1432,795,637,0,90,0,0,9,0,0,0,1,9,0,71,35,394,2,4,0,false,4,4,0,0,0,0,17,805,805,0,0,27,53,12,0,1,8,32,12,0,0,0,12,104,0,167,167,0,0,0,0,0,0,0,18,0,0,0,0,1494,5478
Odisha,DCP CTC,2014,36,18,21,0,66,0,0,0,66,2,64,0,144,83,0,0,36,25,15,0,15,13,38,163,163,0,623,306,317,0,28,0,0,0,0,0,0,0,0,0,28,9,157,0,0,0,false,0,0,0,0,0,0,4,6,4,2,0,21,82,12,13,1,2,54,5,0,0,0,5,155,0,94,94,0,0,0,0,0,0,0,26,0,212,0,0,984,2920
Odisha,Deogarh,2014,12,36,0,0,32,0,0,0,32,0,32,0,18,14,0,0,0,4,6,0,6,0,17,36,36,0,72,14,58,0,13,0,0,0,0,0,0,0,0,0,13,2,10,0,0,0,false,0,0,0,0,0,0,5,52,52,0,0,1,46,39,0,1,2,4,1,0,0,0,1,23,0,28,28,0,0,0,0,0,0,0,12,0,0,0,0,479,901
Odisha,Dhenkanal,2014,52,174,0,0,43,0,0,0,43,1,42,0,68,23,0,0,36,9,7,0,7,2,76,83,73,10,237,68,169,0,64,0,0,2,55,0,55,2,0,5,0,19,50,0,0,0,false,0,0,0,0,0,0,21,39,38,1,0,11,388,45,165,1,3,174,28,0,0,0,28,45,0,141,136,5,0,0,0,0,0,0,15,0,186,5,0,246,2000
Odisha,Gajapati,2014,17,22,0,0,19,0,0,0,19,0,19,0,22,7,0,0,6,9,1,0,1,0,0,21,0,21,36,12,24,0,32,0,0,5,0,0,0,1,0,0,26,2,16,0,0,0,false,0,0,0,0,0,0,3,23,23,0,0,3,84,12,24,0,1,47,4,0,0,0,4,9,0,29,29,0,1,1,0,0,0,0,4,0,49,4,0,59,460
Odisha,Ganjam,2014,75,263,0,0,85,0,0,0,85,5,80,0,129,17,0,0,80,32,34,0,34,0,64,137,0,137,153,54,99,0,66,2,0,16,0,0,0,5,0,0,43,20,51,0,0,0,false,0,0,0,0,0,0,29,243,243,0,0,13,410,43,67,0,12,288,50,0,0,0,50,79,0,68,68,0,0,0,0,0,0,0,21,0,0,0,0,590,2580
Odisha,Jagatsinghpur,2014,43,62,0,0,37,0,0,0,37,3,34,0,83,35,1,0,0,47,14,0,14,8,60,165,66,99,329,118,211,0,70,0,7,2,0,0,0,1,6,0,54,17,76,0,0,0,false,0,0,0,0,0,0,18,209,208,1,0,26,208,20,78,1,4,105,4,0,0,0,4,119,0,221,221,0,0,0,0,0,0,0,23,0,0,0,2,551,2345
Odisha,Jajpur,2014,76,19,0,0,73,0,0,0,73,0,73,0,123,0,0,0,116,7,16,0,16,0,70,185,185,0,397,162,235,0,83,0,0,0,0,0,0,0,0,0,83,2,58,0,1,0,false,1,1,0,0,0,0,27,1048,1047,1,0,49,238,25,0,0,1,212,16,0,0,0,16,52,0,417,417,0,0,0,0,0,0,0,3,0,0,0,2,219,3174
Odisha,Jharsuguda,2014,33,20,0,0,42,0,0,0,42,0,42,0,48,22,0,0,8,18,8,0,8,0,64,132,132,0,217,61,156,0,30,5,1,4,0,0,0,0,0,0,20,13,26,4,0,0,false,0,0,0,0,0,0,7,34,34,0,0,9,108,8,1,0,2,97,4,0,0,0,4,51,0,79,79,0,0,0,0,4,4,0,5,0,143,0,1,349,1431
Odisha,Kalahandi,2014,38,55,0,0,101,0,0,0,101,4,97,0,190,0,0,0,154,36,7,0,7,0,41,85,85,0,103,28,75,0,75,0,3,1,68,0,68,3,0,0,0,18,63,0,0,0,false,0,0,0,0,0,0,8,349,349,0,0,12,215,11,36,0,7,161,14,0,0,0,14,125,0,180,180,0,0,0,0,0,0,0,9,0,149,0,0,202,2039
Odisha,Kandhamal,2014,28,14,0,1,54,0,0,0,54,1,53,0,48,15,0,0,10,23,5,0,5,0,14,46,46,0,79,23,56,13,10,0,0,0,0,0,0,0,0,0,10,3,58,0,0,0,false,0,0,0,0,0,0,3,31,31,0,0,4,121,16,7,1,6,91,9,0,0,0,9,35,0,51,51,0,0,0,0,0,0,0,0,0,95,0,0,367,1089
Odisha,Kendrapara,2014,34,40,0,0,48,0,0,0,48,6,42,0,88,7,0,0,81,0,7,0,7,4,36,97,96,1,107,39,68,12,47,0,0,5,5,5,0,0,0,0,37,6,56,0,0,0,false,0,0,0,0,0,0,24,156,156,0,0,32,154,60,38,1,3,52,19,0,0,0,19,217,0,66,65,1,0,0,0,0,0,0,0,0,0,0,2,992,2244
Odisha,Keonjhar,2014,75,103,0,0,103,0,0,0,103,5,98,0,107,0,0,0,35,72,19,1,18,0,46,112,7,105,218,83,135,0,51,0,2,7,0,0,0,2,1,0,39,50,60,0,2,0,false,2,0,2,0,0,0,18,256,256,0,0,11,293,27,51,0,0,215,14,0,0,0,14,65,0,228,228,0,0,0,0,0,0,0,19,0,504,0,4,213,2571
Odisha,Khurda,2014,40,45,0,0,39,0,0,0,39,0,39,0,103,57,0,0,20,26,17,0,17,0,63,86,68,18,197,66,131,0,48,0,0,15,0,0,0,0,0,0,33,33,65,0,0,0,false,0,0,0,0,0,0,17,15,15,0,0,22,103,12,57,2,5,27,21,0,0,0,21,37,0,133,132,1,0,0,0,0,0,0,9,0,163,0,0,1035,2291
Odisha,Koraput,2014,71,48,0,0,94,0,0,0,94,0,94,0,73,38,0,0,22,13,15,0,15,0,37,105,105,0,99,33,66,0,61,0,6,4,0,0,0,2,0,0,49,5,30,0,0,0,false,0,0,0,0,0,0,6,15,15,0,0,4,152,4,7,1,5,135,5,0,0,0,5,46,0,122,122,0,0,0,0,0,0,0,10,0,155,0,0,204,1357
Odisha,Malkangiri,2014,33,30,0,0,19,0,0,0,19,1,18,0,21,14,0,0,0,7,21,0,21,0,9,15,15,0,33,6,27,0,17,0,0,0,0,0,0,0,0,0,17,4,37,0,0,0,false,0,0,0,0,0,0,8,16,15,1,0,4,29,3,8,0,0,18,5,0,0,0,5,16,0,31,31,0,1,0,1,0,0,0,0,0,23,0,0,48,420
Odisha,Mayurbhanj,2014,110,130,1,0,139,0,0,0,139,10,129,16,135,75,1,0,40,19,12,0,12,0,40,148,140,8,252,73,179,26,39,0,0,2,0,0,0,0,0,0,37,19,77,0,2,0,false,2,0,0,2,0,0,13,43,43,0,0,32,324,41,53,3,7,220,21,0,0,0,21,270,0,159,154,5,0,0,0,0,0,0,13,0,246,2,1,523,2793
Odisha,Nayagarh,2014,33,106,0,0,23,0,0,0,23,0,23,0,47,28,1,0,9,9,20,0,20,3,51,65,60,5,129,60,69,1,48,0,0,0,0,0,0,0,0,0,48,1,43,5,0,0,false,0,0,0,0,0,0,10,9,9,0,0,7,37,7,14,3,3,10,2,0,0,0,2,23,0,64,57,7,0,0,0,0,0,0,9,0,123,0,2,626,1487
Odisha,Nabarangpur,2014,23,35,0,0,73,0,0,0,73,7,66,0,100,15,0,0,82,3,3,0,3,0,12,49,45,4,56,18,38,0,94,0,0,0,0,0,0,0,0,0,94,4,33,0,1,0,false,1,1,0,0,0,0,7,5,5,0,0,1,194,27,49,1,8,109,12,0,0,0,12,93,0,51,51,0,0,0,0,0,0,0,4,0,154,0,0,691,1695
Odisha,Nuapada,2014,14,42,0,0,26,0,0,0,26,0,26,0,57,0,0,0,42,15,4,0,4,0,20,56,56,0,74,16,58,0,31,0,0,0,0,0,0,0,0,0,31,16,20,0,1,0,false,1,1,0,0,0,0,6,39,39,0,0,5,136,8,2,0,3,123,4,0,0,0,4,91,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,413,1175
Odisha,Puri,2014,54,99,0,0,68,0,0,0,68,0,68,5,146,146,0,0,0,0,17,0,17,15,102,241,241,0,449,150,299,0,117,0,0,16,3,0,3,0,0,0,98,25,117,0,0,0,false,0,0,0,0,0,0,45,447,447,0,0,32,151,32,50,3,8,58,7,0,0,0,7,176,0,329,329,0,0,0,0,0,0,0,20,0,0,0,0,1655,4317
Odisha,Rayagada,2014,29,39,3,0,59,0,0,0,59,2,57,0,86,44,0,0,6,36,13,0,13,0,17,84,84,0,105,28,77,0,49,0,8,4,1,0,1,3,1,0,32,22,37,4,0,0,false,0,0,0,0,0,0,12,12,12,0,0,0,102,5,17,1,2,77,5,0,0,0,5,121,0,63,59,4,0,0,0,0,0,0,18,0,160,0,0,159,1199
Odisha,Rourkela,2014,55,50,0,0,73,0,0,0,73,1,72,0,98,45,0,0,22,31,24,0,24,9,106,226,226,0,488,203,285,20,37,1,3,1,0,0,0,0,0,0,32,4,84,0,0,0,false,0,0,0,0,0,0,3,17,17,0,0,4,174,23,27,2,2,120,11,0,0,0,11,139,0,163,163,0,0,0,0,1,1,0,17,0,265,1,2,599,2670
Odisha,Sambalpur,2014,48,79,1,0,81,0,0,0,81,6,75,0,98,63,0,0,0,35,18,0,18,7,123,297,257,40,567,184,383,11,74,0,0,0,0,0,0,0,0,0,74,15,48,1,1,0,false,1,1,0,0,0,0,16,687,687,0,0,10,108,30,40,2,8,28,9,0,0,0,9,44,0,189,189,0,3,0,3,0,0,0,21,0,341,2,2,490,3391
Odisha,Sonepur,2014,16,15,0,0,18,0,0,0,18,1,17,0,27,27,0,0,0,0,8,0,8,0,15,31,0,31,75,24,51,0,22,0,0,0,0,0,0,1,0,0,21,0,19,0,1,0,false,1,1,0,0,0,0,2,3,3,0,0,4,46,4,19,0,0,23,0,0,0,0,0,29,0,41,41,0,0,0,0,0,0,0,1,0,71,0,0,280,724
Odisha,SRP (Cuttack),2014,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,2,19,2,2,0,438,17,421,0,3,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,false,0,0,0,0,0,0,0,1,0,1,0,0,9,2,1,0,1,5,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,1,0,4,5,0,46,546
Odisha,SRP (Rourkela),2014,4,2,0,0,1,0,0,0,1,1,0,0,5,0,0,0,1,4,1,0,1,0,21,30,0,30,320,44,276,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,8,1,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,58,460
Odisha,Sundargarh,2014,51,36,0,0,49,0,0,0,49,5,44,0,46,42,0,1,2,1,10,0,10,1,33,90,80,10,158,48,110,6,24,1,1,1,2,2,0,0,0,0,19,11,46,3,1,0,false,1,0,0,1,0,0,6,23,23,0,0,12,94,16,22,1,3,52,1,0,0,0,1,84,0,181,178,3,0,0,0,0,0,0,25,0,184,11,0,469,1655
Odisha,Total,2014,1450,2345,32,1,1978,0,0,0,1978,82,1896,33,3073,1022,4,14,1313,720,484,1,483,116,1828,4082,3327,755,9410,3401,6009,112,1732,9,40,98,134,7,127,21,17,5,1408,485,2246,36,21,0,false,21,9,6,4,2,0,477,5531,5519,9,3,441,5543,802,1142,28,134,3437,379,8,10,1,360,3114,0,4400,4355,45,6,2,4,5,5,0,394,0,4166,42,23,20584,74569
Punjab,Amritsar Rural,2014,47,60,2,1,31,0,0,0,31,4,27,19,98,0,0,0,77,21,0,0,0,4,12,119,119,0,124,32,92,0,0,0,0,0,0,0,0,0,0,0,0,9,88,1,4,0,false,4,4,0,0,0,0,5,191,191,0,0,6,78,11,4,0,1,62,0,0,0,0,0,53,0,124,124,0,0,0,0,0,0,0,0,0,46,0,3,271,1396
Punjab,Barnala,2014,15,24,4,5,31,0,0,0,31,1,30,1,41,3,0,0,25,13,0,0,0,1,1,48,44,4,96,23,73,0,0,0,0,0,0,0,0,0,0,0,0,13,51,0,0,0,false,0,0,0,0,0,0,2,40,38,1,1,0,17,4,0,1,0,12,0,0,0,0,0,27,0,74,73,1,0,0,0,0,0,0,1,0,59,0,2,238,791
Punjab,Batala,2014,22,30,1,2,30,0,0,0,30,0,30,6,46,13,0,0,33,0,0,0,0,5,3,55,55,0,86,23,63,0,0,0,0,0,0,0,0,0,0,0,0,4,104,0,0,0,false,0,0,0,0,0,0,0,161,161,0,0,3,36,36,0,0,0,0,0,0,0,0,0,37,0,69,67,2,0,0,0,0,0,0,0,0,20,0,1,144,865
Punjab,Bathinda,2014,55,45,5,3,56,0,0,0,56,0,56,3,67,8,3,0,37,19,1,0,1,3,2,172,171,1,260,134,126,0,0,0,0,0,0,0,0,0,0,0,0,19,151,0,2,0,false,2,2,0,0,0,0,8,93,93,0,0,5,77,15,1,0,16,45,0,0,0,0,0,74,0,143,143,0,0,0,0,0,0,0,4,0,121,0,4,744,2117
Punjab,CP Amritsar,2014,29,75,2,3,34,0,0,0,34,2,32,8,78,3,3,0,47,25,1,0,1,12,13,127,122,5,324,93,231,0,0,0,0,0,0,0,0,0,0,0,0,24,307,2,2,0,false,2,2,0,0,0,0,2,143,142,1,0,3,45,45,0,0,0,0,2,0,0,0,2,150,0,62,60,2,0,0,0,0,0,0,3,0,76,0,4,467,1998
Punjab,CP Jalandhar,2014,16,32,9,7,49,0,0,0,49,0,49,4,111,18,1,3,45,44,1,0,1,13,10,194,160,34,498,216,282,0,0,0,0,0,0,0,0,0,0,0,0,7,220,2,0,0,false,0,0,0,0,0,0,4,48,47,1,0,1,77,23,4,1,2,47,2,0,0,0,2,106,0,75,72,3,0,0,0,0,0,0,6,0,55,0,5,468,2020
Punjab,CP Ludhiana,2014,73,68,8,0,111,0,0,0,111,2,109,21,246,0,0,0,113,133,2,0,2,24,23,259,7,252,603,209,394,0,0,0,0,0,0,0,0,0,0,0,0,29,349,0,1,0,false,1,1,0,0,0,0,5,208,206,2,0,5,98,10,2,1,2,83,19,0,0,0,19,158,0,240,240,0,0,0,0,0,0,0,3,0,0,0,10,983,3546
Punjab,Faridkot,2014,23,34,0,0,24,0,0,0,24,0,24,0,23,0,1,0,10,12,2,0,2,1,10,63,59,4,70,27,43,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,1,0,false,1,0,0,1,0,0,3,78,78,0,0,1,16,8,0,0,0,8,0,0,0,0,0,16,0,66,66,0,0,0,0,0,0,0,0,0,37,0,1,160,673
Punjab,Fatehgarh Sahib,2014,16,10,4,2,26,0,0,0,26,0,26,6,28,0,0,0,15,13,0,0,0,2,3,47,47,0,89,50,39,0,0,0,0,0,0,0,0,0,0,0,0,8,120,0,0,0,false,0,0,0,0,0,0,0,16,16,0,0,4,22,0,0,0,0,22,0,0,0,0,0,28,0,122,122,0,0,0,0,0,0,0,0,0,93,0,0,274,920
Punjab,Fazilka,2014,24,14,3,3,52,0,0,0,52,0,52,5,32,5,0,0,26,1,0,0,0,2,0,61,61,0,80,35,45,0,0,0,0,0,0,0,0,0,0,0,0,2,88,3,2,0,false,2,2,0,0,0,0,1,140,140,0,0,4,18,0,0,0,0,18,0,0,0,0,0,59,0,78,77,1,0,0,0,0,0,0,0,0,34,1,1,170,877
Punjab,Ferozepur,2014,27,38,4,0,55,0,0,0,55,0,55,7,23,0,0,0,12,11,0,0,0,3,0,91,91,0,163,54,109,0,0,0,0,0,0,0,0,0,0,0,0,11,128,0,0,0,false,0,0,0,0,0,0,0,216,215,1,0,3,31,8,3,0,1,19,0,0,0,0,0,45,0,91,91,0,0,0,0,0,0,0,0,0,57,0,2,305,1300
Punjab,G. R. P.,2014,11,0,1,0,1,0,0,0,1,0,1,0,4,4,0,0,0,0,0,0,0,17,0,3,3,0,94,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,0,0,0,0,0,0,0,8,7,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,220,372
Punjab,Gurdaspur,2014,13,11,3,3,26,0,0,0,26,0,26,8,31,0,11,1,19,0,1,1,0,1,2,41,40,1,80,15,65,0,0,0,0,0,0,0,0,0,0,0,0,9,58,27,1,0,false,1,1,0,0,0,0,6,99,98,1,0,2,37,4,3,0,2,28,0,0,0,0,0,47,0,94,92,2,0,0,0,0,0,0,0,0,36,0,0,145,781
Punjab,Hoshiarpur,2014,32,34,5,0,43,0,0,0,43,0,43,7,63,52,11,0,0,0,3,0,3,5,8,149,100,49,207,31,176,0,0,0,0,0,0,0,0,0,0,0,0,11,167,0,0,0,false,0,0,0,0,0,0,0,212,212,0,0,7,41,0,0,41,0,0,2,0,0,0,2,93,0,229,229,0,0,0,0,0,0,0,0,0,81,0,6,232,1637
Punjab,Jalandhar Rural,2014,27,27,7,2,31,0,0,0,31,2,29,4,42,1,1,0,18,22,3,0,3,8,17,135,109,26,147,32,115,0,0,0,0,0,0,0,0,0,0,0,0,4,78,0,1,0,false,1,1,0,0,0,0,2,44,44,0,0,2,37,9,1,1,1,25,0,0,0,0,0,32,0,145,145,0,0,0,0,0,0,0,3,0,43,0,0,313,1154
Punjab,Kapurthala,2014,21,29,6,0,29,0,0,0,29,0,29,14,40,5,0,0,21,14,2,0,2,3,10,98,77,21,132,33,99,0,0,0,0,0,0,0,0,0,0,0,0,3,103,0,0,0,false,0,0,0,0,0,0,2,190,189,0,1,3,33,5,0,0,2,26,1,0,0,0,1,58,0,109,109,0,0,0,0,0,0,0,1,0,42,0,0,176,1105
Punjab,Khanna,2014,20,16,5,0,23,0,0,0,23,0,23,0,54,0,0,0,32,22,2,0,2,2,8,107,103,4,261,29,232,0,0,0,0,0,0,0,0,0,0,0,0,6,83,0,1,0,false,1,1,0,0,0,0,4,125,124,1,0,3,34,30,1,2,1,0,0,0,0,0,0,38,0,96,96,0,0,0,0,0,0,0,0,0,88,0,1,155,1132
Punjab,Ludhiana Rural,2014,16,20,5,3,14,0,0,0,14,0,14,3,56,0,0,0,37,19,0,0,0,3,4,102,0,102,162,48,114,0,0,0,0,0,0,0,0,0,0,0,0,10,107,3,0,0,false,0,0,0,0,0,0,1,45,44,1,0,3,22,0,0,0,0,22,0,0,0,0,0,30,0,61,61,0,0,0,0,0,0,0,0,0,56,0,0,355,1081
Punjab,Mansa,2014,32,17,0,7,22,0,0,0,22,0,22,5,15,0,1,0,8,6,1,0,1,2,0,51,49,2,52,22,30,0,0,0,0,0,0,0,0,0,0,0,0,12,109,2,0,0,false,0,0,0,0,0,0,1,61,61,0,0,5,22,7,3,0,1,11,2,0,0,0,2,39,0,55,53,2,0,0,0,0,0,0,2,0,41,0,0,238,793
Punjab,Moga,2014,25,38,0,5,29,0,0,0,29,1,28,1,36,9,1,0,23,3,1,0,1,5,4,106,80,26,147,42,105,0,0,0,0,0,0,0,0,0,0,0,0,16,88,3,1,0,false,1,0,0,1,0,0,5,85,85,0,0,0,39,10,7,0,4,18,2,0,0,0,2,27,0,109,105,4,0,0,0,0,0,0,2,0,49,0,3,346,1172
