state_ut,year,crime,boys_7_12_years,girls_7_12_years,boys_12_16_years,girls_12_16_years,boys_16_18_years,girls_16_18_years,total_for_boys_all_age_groups,total_for_girls_all_age_groups,grand_total
Rajasthan,2009,Dowry Deaths,0,0,0,2,4,0,4,2,6
Rajasthan,2009,Assault on Women wih intent to outrage h,0,0,14,0,37,0,51,0,51
Rajasthan,2009,Insult to Modesty of Women,0,0,1,0,2,0,3,0,3
Rajasthan,2009,Cruelty by Husband or Relatives,0,0,3,0,7,1,10,1,11
Rajasthan,2009,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Rajasthan,2009,Causing death by negligence,0,0,3,0,7,0,10,0,10
Rajasthan,2009,Other IPC Crimes,26,1,243,14,488,18,757,33,790
Rajasthan,2009,Total IPC Crimes,68,3,742,43,1402,40,2212,86,2298
Rajasthan,2010,Murder,0,0,17,1,40,6,57,7,64
Rajasthan,2010,Attempt to Commit Murder,1,0,21,1,70,6,92,7,99
Rajasthan,2010,C H Not amounting to Murder,0,0,1,0,0,0,1,0,1
Rajasthan,2010,Rape,0,0,24,0,57,2,81,2,83
Rajasthan,2010,Custodial Rape,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Other Rape,0,0,24,0,57,2,81,2,83
Rajasthan,2010,Kidnapping & Abduction,2,0,24,1,58,10,84,11,95
Rajasthan,2010,K & A of Women and Girls,2,0,21,1,46,10,69,11,80
Rajasthan,2010,K & A of others,0,0,3,0,12,0,15,0,15
Rajasthan,2010,Dacoity,0,0,0,0,1,0,1,0,1
Rajasthan,2010,Preparation & Assembly for Dacoity,0,0,0,0,4,0,4,0,4
Rajasthan,2010,Robbery,0,0,14,0,39,0,53,0,53
Rajasthan,2010,Burglary,11,0,120,2,132,2,263,4,267
Rajasthan,2010,Theft,20,1,160,9,250,3,430,13,443
Rajasthan,2010,Auto Theft,2,0,62,0,122,0,186,0,186
Rajasthan,2010,Other Theft,18,1,98,9,128,3,244,13,257
Rajasthan,2010,Riots,0,0,8,1,37,2,45,3,48
Rajasthan,2010,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Cheating,0,0,3,2,7,1,10,3,13
Rajasthan,2010,Counterfeiting,0,0,0,0,1,0,1,0,1
Rajasthan,2010,Arson,0,0,8,0,3,2,11,2,13
Rajasthan,2010,Hurt/Grevious Hurt,5,0,93,3,160,12,258,15,273
Rajasthan,2010,Dowry Deaths,0,0,0,0,4,0,4,0,4
Rajasthan,2010,Assault on Women wih intent to outrage h,0,0,13,0,13,0,26,0,26
Rajasthan,2010,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Cruelty by Husband or Relatives,0,0,3,0,7,5,10,5,15
Rajasthan,2010,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Causing death by negligence,0,0,4,0,8,0,12,0,12
Rajasthan,2010,Other IPC Crimes,10,1,216,6,449,26,675,33,708
Rajasthan,2010,Total IPC Crimes,49,2,729,26,1340,77,2118,105,2223
Sikkim,2001,Murder,0,0,0,0,4,0,4,0,4
Sikkim,2001,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2001,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2001,Rape,0,0,0,0,1,0,1,0,1
Sikkim,2001,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2001,Other Rape,0,0,0,0,1,0,1,0,1
Sikkim,2001,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2001,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2001,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2001,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2001,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2001,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2001,Burglary,1,0,0,0,1,0,2,0,2
Sikkim,2001,Theft,2,0,2,0,0,0,4,0,4
Sikkim,2001,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2001,Other Theft,2,0,2,0,0,0,4,0,4
Sikkim,2001,Riots,0,0,0,0,0,0,0,0,0
Sikkim,2001,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2001,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2001,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2001,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2001,Hurt/Grevious Hurt,0,0,0,0,0,0,0,0,0
Sikkim,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2001,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2001,Insult to Modesty of Women,0,0,1,0,0,0,1,0,1
Sikkim,2001,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2001,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2001,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2001,Other IPC Crimes,2,0,1,0,0,0,3,0,3
Sikkim,2001,Total IPC Crimes,5,0,4,0,6,0,15,0,15
Sikkim,2002,Murder,0,0,0,0,0,0,0,0,0
Sikkim,2002,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2002,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2002,Rape,0,0,0,0,0,0,0,0,0
Sikkim,2002,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2002,Other Rape,0,0,0,0,0,0,0,0,0
Sikkim,2002,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2002,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2002,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2002,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2002,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2002,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2002,Burglary,0,0,0,0,1,0,1,0,1
Sikkim,2002,Theft,0,0,1,0,0,0,1,0,1
Sikkim,2002,Auto Theft,0,0,1,0,0,0,1,0,1
Sikkim,2002,Other Theft,0,0,0,0,0,0,0,0,0
Sikkim,2002,Riots,0,0,0,0,0,0,0,0,0
Sikkim,2002,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2002,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2002,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2002,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2002,Hurt/Grevious Hurt,0,0,0,0,0,0,0,0,0
Sikkim,2002,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2002,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2002,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2002,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2002,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2002,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2002,Other IPC Crimes,0,0,0,0,0,0,0,0,0
Sikkim,2002,Total IPC Crimes,0,0,1,0,1,0,2,0,2
Sikkim,2003,Murder,0,0,0,0,3,0,3,0,3
Sikkim,2003,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2003,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2003,Rape,0,0,0,0,2,0,2,0,2
Sikkim,2003,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2003,Other Rape,0,0,0,0,2,0,2,0,2
Sikkim,2003,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2003,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2003,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2003,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2003,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2003,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2003,Burglary,0,0,0,0,2,0,2,0,2
Sikkim,2003,Theft,0,0,0,0,3,0,3,0,3
Sikkim,2003,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2003,Other Theft,0,0,0,0,3,0,3,0,3
Sikkim,2003,Riots,0,0,0,0,1,0,1,0,1
Sikkim,2003,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2003,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2003,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2003,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2003,Hurt/Grevious Hurt,0,0,0,0,0,1,0,1,1
Sikkim,2003,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2003,Assault on Women wih intent to outrage h,0,0,0,0,1,0,1,0,1
Sikkim,2003,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2003,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2003,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2003,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2003,Other IPC Crimes,0,0,0,0,4,0,4,0,4
Sikkim,2003,Total IPC Crimes,0,0,0,0,16,1,16,1,17
Sikkim,2004,Murder,0,0,0,0,0,0,0,0,0
Sikkim,2004,Attempt to Commit Murder,0,0,0,0,4,0,4,0,4
Sikkim,2004,C H Not amounting to Murder,0,0,0,0,1,0,1,0,1
Sikkim,2004,Rape,0,0,0,0,0,0,0,0,0
Sikkim,2004,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2004,Other Rape,0,0,0,0,0,0,0,0,0
Sikkim,2004,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2004,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2004,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2004,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2004,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2004,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2004,Burglary,0,0,1,0,0,0,1,0,1
Sikkim,2004,Theft,0,0,1,0,3,0,4,0,4
Sikkim,2004,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2004,Other Theft,0,0,1,0,3,0,4,0,4
Sikkim,2004,Riots,0,0,0,0,0,0,0,0,0
Sikkim,2004,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2004,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2004,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2004,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2004,Hurt/Grevious Hurt,0,0,0,0,1,0,1,0,1
Sikkim,2004,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2004,Assault on Women wih intent to outrage h,0,0,0,0,1,0,1,0,1
Sikkim,2004,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2004,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2004,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2004,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2004,Other IPC Crimes,0,0,1,0,0,0,1,0,1
Sikkim,2004,Total IPC Crimes,0,0,3,0,10,0,13,0,13
Sikkim,2005,Murder,0,0,2,0,0,0,2,0,2
Sikkim,2005,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2005,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2005,Rape,0,0,0,0,2,0,2,0,2
Sikkim,2005,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2005,Other Rape,0,0,0,0,2,0,2,0,2
Sikkim,2005,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2005,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2005,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2005,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2005,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2005,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2005,Burglary,1,0,3,0,4,0,8,0,8
Sikkim,2005,Theft,0,0,2,0,2,0,4,0,4
Sikkim,2005,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2005,Other Theft,0,0,2,0,2,0,4,0,4
Sikkim,2005,Riots,0,0,1,0,0,0,1,0,1
Sikkim,2005,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2005,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2005,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2005,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2005,Hurt/Grevious Hurt,0,0,5,0,0,0,5,0,5
Sikkim,2005,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2005,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2005,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2005,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2005,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2005,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2005,Other IPC Crimes,0,0,1,0,0,0,1,0,1
Sikkim,2005,Total IPC Crimes,1,0,14,0,8,0,23,0,23
Sikkim,2006,Murder,0,0,0,0,0,0,0,0,0
Sikkim,2006,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2006,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2006,Rape,0,0,0,0,1,0,1,0,1
Sikkim,2006,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2006,Other Rape,0,0,0,0,1,0,1,0,1
Sikkim,2006,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2006,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2006,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2006,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2006,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2006,Robbery,0,0,2,0,3,0,5,0,5
Sikkim,2006,Burglary,0,0,2,0,2,0,4,0,4
Sikkim,2006,Theft,0,0,4,0,11,0,15,0,15
Sikkim,2006,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2006,Other Theft,0,0,4,0,11,0,15,0,15
Sikkim,2006,Riots,0,0,0,0,0,0,0,0,0
Sikkim,2006,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2006,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2006,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2006,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2006,Hurt/Grevious Hurt,0,0,3,0,3,1,6,1,7
Sikkim,2006,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2006,Assault on Women wih intent to outrage h,0,0,0,0,2,0,2,0,2
Sikkim,2006,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2006,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2006,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2006,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2006,Other IPC Crimes,0,0,1,0,0,0,1,0,1
Sikkim,2006,Total IPC Crimes,0,0,12,0,22,1,34,1,35
Sikkim,2007,Murder,0,0,0,0,2,0,2,0,2
Sikkim,2007,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2007,C H Not amounting to Murder,0,0,0,0,1,0,1,0,1
Sikkim,2007,Rape,0,0,0,0,6,0,6,0,6
Sikkim,2007,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2007,Other Rape,0,0,0,0,6,0,6,0,6
Sikkim,2007,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2007,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2007,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2007,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2007,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2007,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2007,Burglary,0,0,0,0,6,0,6,0,6
Sikkim,2007,Theft,0,0,0,0,14,1,14,1,15
Sikkim,2007,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2007,Other Theft,0,0,0,0,14,1,14,1,15
Sikkim,2007,Riots,0,0,0,0,23,0,23,0,23
Sikkim,2007,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2007,Cheating,0,0,0,0,2,0,2,0,2
Sikkim,2007,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2007,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2007,Hurt/Grevious Hurt,0,0,0,0,10,7,10,7,17
Sikkim,2007,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2007,Assault on Women wih intent to outrage h,0,0,0,0,1,0,1,0,1
Sikkim,2007,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2007,Cruelty by Husband or Relatives,0,0,0,0,1,0,1,0,1
Sikkim,2007,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2007,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2007,Other IPC Crimes,0,0,0,0,15,1,15,1,16
Sikkim,2007,Total IPC Crimes,0,0,0,0,81,9,81,9,90
Sikkim,2008,Murder,0,0,0,0,0,0,0,0,0
Sikkim,2008,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2008,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2008,Rape,0,0,0,0,0,0,0,0,0
Sikkim,2008,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2008,Other Rape,0,0,0,0,0,0,0,0,0
Sikkim,2008,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2008,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2008,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2008,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2008,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2008,Robbery,0,0,0,0,2,0,2,0,2
Sikkim,2008,Burglary,0,0,8,0,4,0,12,0,12
Sikkim,2008,Theft,0,0,6,0,7,0,13,0,13
Sikkim,2008,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2008,Other Theft,0,0,6,0,7,0,13,0,13
Sikkim,2008,Riots,0,0,0,0,0,2,0,2,2
Sikkim,2008,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2008,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2008,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2008,Arson,0,0,1,0,1,0,2,0,2
Sikkim,2008,Hurt/Grevious Hurt,0,0,0,0,0,1,0,1,1
Sikkim,2008,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2008,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2008,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2008,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2008,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2008,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2008,Other IPC Crimes,0,0,0,0,1,0,1,0,1
Sikkim,2008,Total IPC Crimes,0,0,15,0,15,3,30,3,33
Sikkim,2009,Murder,0,0,0,0,2,0,2,0,2
Sikkim,2009,Attempt to Commit Murder,0,0,0,0,1,0,1,0,1
Sikkim,2009,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2009,Rape,0,0,0,0,2,0,2,0,2
Sikkim,2009,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2009,Other Rape,0,0,0,0,2,0,2,0,2
Sikkim,2009,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2009,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2009,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2009,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2009,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2009,Robbery,0,0,0,0,0,0,0,0,0
Sikkim,2009,Burglary,0,0,3,0,3,0,6,0,6
Sikkim,2009,Theft,6,0,5,0,14,1,25,1,26
Sikkim,2009,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2009,Other Theft,6,0,5,0,14,1,25,1,26
Sikkim,2009,Riots,0,0,1,0,12,1,13,1,14
Sikkim,2009,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2009,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2009,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2009,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2009,Hurt/Grevious Hurt,0,0,0,0,5,0,5,0,5
Sikkim,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2009,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2009,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2009,Cruelty by Husband or Relatives,0,0,0,0,0,1,0,1,1
Sikkim,2009,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2009,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2009,Other IPC Crimes,0,0,3,0,0,0,3,0,3
Sikkim,2009,Total IPC Crimes,6,0,12,0,39,3,57,3,60
Sikkim,2010,Murder,0,0,0,0,0,0,0,0,0
Sikkim,2010,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Sikkim,2010,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Sikkim,2010,Rape,0,0,0,0,4,0,4,0,4
Sikkim,2010,Custodial Rape,0,0,0,0,0,0,0,0,0
Sikkim,2010,Other Rape,0,0,0,0,4,0,4,0,4
Sikkim,2010,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Sikkim,2010,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Sikkim,2010,K & A of others,0,0,0,0,0,0,0,0,0
Sikkim,2010,Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2010,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Sikkim,2010,Robbery,0,0,0,0,2,0,2,0,2
Sikkim,2010,Burglary,0,0,3,0,22,0,25,0,25
Sikkim,2010,Theft,0,0,3,0,21,0,24,0,24
Sikkim,2010,Auto Theft,0,0,0,0,0,0,0,0,0
Sikkim,2010,Other Theft,0,0,3,0,21,0,24,0,24
Sikkim,2010,Riots,0,0,0,0,1,0,1,0,1
Sikkim,2010,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Sikkim,2010,Cheating,0,0,0,0,0,0,0,0,0
Sikkim,2010,Counterfeiting,0,0,0,0,0,0,0,0,0
Sikkim,2010,Arson,0,0,0,0,0,0,0,0,0
Sikkim,2010,Hurt/Grevious Hurt,0,0,0,0,0,0,0,0,0
Sikkim,2010,Dowry Deaths,0,0,0,0,0,0,0,0,0
Sikkim,2010,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Sikkim,2010,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Sikkim,2010,Cruelty by Husband or Relatives,0,0,0,0,0,0,0,0,0
Sikkim,2010,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Sikkim,2010,Causing death by negligence,0,0,0,0,0,0,0,0,0
Sikkim,2010,Other IPC Crimes,0,0,3,0,7,0,10,0,10
Sikkim,2010,Total IPC Crimes,0,0,9,0,57,0,66,0,66
Tamil Nadu,2001,Murder,0,0,3,2,5,1,8,3,11
Tamil Nadu,2001,Attempt to Commit Murder,0,0,77,6,0,1,77,7,84
Tamil Nadu,2001,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Rape,0,0,1,0,0,0,1,0,1
Tamil Nadu,2001,Custodial Rape,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Other Rape,0,0,1,0,0,0,1,0,1
Tamil Nadu,2001,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,K & A of others,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Dacoity,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Robbery,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Burglary,8,0,68,0,23,0,99,0,99
Tamil Nadu,2001,Theft,46,8,146,41,36,9,228,58,286
Tamil Nadu,2001,Auto Theft,6,0,4,0,5,0,15,0,15
Tamil Nadu,2001,Other Theft,40,8,142,41,31,9,213,58,271
Tamil Nadu,2001,Riots,0,0,10,3,4,0,14,3,17
Tamil Nadu,2001,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Cheating,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Counterfeiting,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Arson,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Hurt/Grevious Hurt,0,0,6,0,7,2,13,2,15
Tamil Nadu,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Assault on Women wih intent to outrage h,0,0,2,0,0,0,2,0,2
Tamil Nadu,2001,Insult to Modesty of Women,0,0,3,0,2,0,5,0,5
Tamil Nadu,2001,Cruelty by Husband or Relatives,0,0,0,0,0,8,0,8,8
Tamil Nadu,2001,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tamil Nadu,2001,Other IPC Crimes,0,0,40,2,41,15,81,17,98
Tamil Nadu,2001,Total IPC Crimes,54,8,356,54,118,36,528,98,626
Tamil Nadu,2002,Murder,2,0,8,0,13,0,23,0,23
Tamil Nadu,2002,Attempt to Commit Murder,0,0,1,0,4,1,5,1,6
Tamil Nadu,2002,C H Not amounting to Murder,0,0,0,0,1,0,1,0,1
Tamil Nadu,2002,Rape,0,0,3,0,4,0,7,0,7
Tamil Nadu,2002,Custodial Rape,0,0,0,0,0,0,0,0,0
Tamil Nadu,2002,Other Rape,0,0,3,0,4,0,7,0,7
Tamil Nadu,2002,Kidnapping & Abduction,0,0,0,0,15,2,15,2,17
Tamil Nadu,2002,K & A of Women and Girls,0,0,0,0,15,2,15,2,17
Tamil Nadu,2002,K & A of others,0,0,0,0,0,0,0,0,0
Tamil Nadu,2002,Dacoity,0,0,0,0,0,0,0,0,0
Tamil Nadu,2002,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tamil Nadu,2002,Robbery,0,0,1,0,8,0,9,0,9
Tamil Nadu,2002,Burglary,2,0,82,2,26,0,110,2,112
Tamil Nadu,2002,Theft,20,9,204,18,67,7,291,34,325
